No_Die,Etching_Chamber,Process 3,Thin F4,Thin F3,Thin F2,Thin F1,Temp_Etching,Source_Power,Selectivity,Lot_Num,Wafer_Num,Datetime
NOLSM32525018,1,Etching,13.0,1417.0,3665.0,5707.0,73.063,51.197,1.084,12,1,2025-05-24
NOLSM32525019,3,Etching,288.0,1639.0,3693.0,5715.0,69.536,51.78,0.924,12,2,2025-05-24
NOLSM32525020,3,Etching,308.0,1609.0,3648.0,5685.0,69.381,51.619,1.165,12,3,2025-05-24
NOLSM32525021,2,Etching,398.0,1537.0,3674.0,5726.0,71.119,50.759,1.132,12,4,2025-05-24
NOLSM32525022,1,Etching,456.0,1376.0,3638.0,5728.0,70.775,51.036,0.808,12,5,2025-05-24
NOLSM32525023,1,Etching,280.0,1567.0,3661.0,5735.0,71.261,51.263,1.063,12,6,2025-05-24
NOLSM32525024,2,Etching,181.0,1539.0,3641.0,5734.0,70.664,51.449,1.017,12,7,2025-05-24
NOLSM32525025,3,Etching,425.0,1582.0,3612.0,5729.0,71.707,50.483,1.177,12,8,2025-05-24
NOLSM32525026,3,Etching,436.0,1686.0,3669.0,5711.0,70.977,51.496,0.993,12,9,2025-05-24
NOLSM32525027,2,Etching,495.0,1480.0,3651.0,5731.0,71.497,51.283,1.125,12,10,2025-05-24
NOLSM32525028,1,Etching,514.0,1545.0,3662.0,5688.0,70.282,51.189,0.899,12,11,2025-05-24
NOLSM32525029,1,Etching,198.0,1471.0,3664.0,5706.0,70.449,50.965,1.029,12,12,2025-05-24
NOLSM32525030,2,Etching,446.0,1606.0,3633.0,5733.0,68.778,50.35,1.061,12,13,2025-05-24
NOLSM32525031,3,Etching,179.0,1469.0,3643.0,5728.0,70.257,51.22,1.247,12,14,2025-05-24
NOLSM32525032,2,Etching,154.0,1518.0,3648.0,5700.0,69.592,51.196,0.911,12,15,2025-05-24
NOLSM32525033,1,Etching,445.0,1522.0,3594.0,5732.0,71.877,51.582,0.964,12,16,2025-05-24
NOLSM32525034,1,Etching,462.0,1696.0,3670.0,5710.0,70.736,51.544,1.011,12,17,2025-05-24
NOLSM32525035,2,Etching,325.0,1402.0,3656.0,5698.0,70.312,50.841,1.086,12,18,2025-05-24
NOLSM32525036,3,Etching,401.0,1479.0,3679.0,5723.0,71.337,51.545,1.176,12,19,2025-05-24
NOLSM32525037,3,Etching,245.0,1498.0,3621.0,5743.0,70.454,50.451,0.825,12,20,2025-05-24
NOLSM32525038,2,Etching,300.0,1497.0,3629.0,5687.0,70.551,51.015,0.944,12,21,2025-05-24
NOLSM32525039,1,Etching,498.0,1363.0,3632.0,5713.0,70.235,51.308,0.934,12,22,2025-05-24
NOLSM32525040,1,Etching,425.0,1467.0,3664.0,5747.0,70.387,51.534,0.841,12,23,2025-05-24
NOLSM32525041,2,Etching,501.0,1222.0,3651.0,5715.0,71.546,51.693,1.155,12,24,2025-05-24
NOLSM32525042,3,Etching,349.0,1504.0,3674.0,5719.0,71.874,49.709,1.081,12,25,2025-05-24
NOLSM32525043,3,Etching,578.0,1501.0,3660.0,5728.0,70.234,51.177,0.988,12,26,2025-05-24
NOLSM32525044,2,Etching,670.0,1538.0,3657.0,5709.0,71.592,50.403,1.008,12,27,2025-05-24
NOLSM32525045,2,Etching,277.0,1486.0,3659.0,5726.0,71.804,50.676,0.92,32,1,2025-05-24
NOLSM32525046,1,Etching,252.0,1424.0,3667.0,5750.0,72.341,50.819,1.163,32,2,2025-05-24
NOLSM32525047,1,Etching,204.0,1412.0,3658.0,5705.0,71.893,50.564,0.982,32,3,2025-05-24
NOLSM32525048,2,Etching,154.0,1449.0,3661.0,5708.0,72.166,50.941,1.061,32,4,2025-05-24
NOLSM32525049,3,Etching,207.0,1327.0,3658.0,5724.0,72.158,50.414,0.937,32,5,2025-05-24
NOLSM32525050,3,Etching,183.0,1353.0,3645.0,5693.0,70.905,50.555,0.948,32,6,2025-05-24
NOLSM32525051,2,Etching,249.0,1515.0,3656.0,5704.0,71.298,50.513,1.088,32,7,2025-05-24
NOLSM32525052,1,Etching,141.0,1363.0,3646.0,5727.0,71.102,50.661,0.834,32,8,2025-05-24
NOLSM32525053,1,Etching,208.0,1344.0,3648.0,5706.0,70.848,50.646,1.301,32,9,2025-05-24
NOLSM32525054,2,Etching,230.0,1520.0,3655.0,5734.0,71.326,50.339,1.234,32,10,2025-05-24
NOLSM32525055,3,Etching,177.0,1510.0,3655.0,5726.0,71.575,50.472,1.022,32,11,2025-05-24
NOLSM32525056,3,Etching,180.0,1433.0,3643.0,5690.0,70.634,50.617,0.861,32,12,2025-05-24
NOLSM32525057,2,Etching,142.0,1472.0,3649.0,5700.0,71.517,50.422,1.17,32,13,2025-05-24
NOLSM32525058,1,Etching,127.0,1341.0,3646.0,5722.0,71.184,50.661,0.875,32,14,2025-05-24
NOLSM32525059,1,Etching,193.0,1430.0,3656.0,5735.0,71.82,50.671,1.173,32,15,2025-05-24
NOLSM32525060,1,Etching,340.0,1522.0,3644.0,5732.0,72.612,52.082,1.148,13,28,2025-05-25
NOLSM32525061,2,Etching,265.0,1513.0,3631.0,5729.0,70.416,51.909,1.117,13,29,2025-05-25
NOLSM32525062,3,Etching,411.0,1568.0,3653.0,5729.0,71.28,50.93,1.226,13,30,2025-05-25
NOLSM32525063,1,Etching,328.0,1326.0,3661.0,5718.0,71.36,51.802,1.14,13,31,2025-05-25
NOLSM32525064,2,Etching,219.0,1451.0,3637.0,5729.0,73.102,50.811,1.134,13,32,2025-05-25
NOLSM32525065,3,Etching,272.0,1540.0,3661.0,5704.0,70.278,51.743,0.969,13,33,2025-05-25
NOLSM32525066,1,Etching,429.0,1624.0,3617.0,5728.0,70.688,50.778,1.061,13,34,2025-05-25
NOLSM32525067,2,Etching,561.0,1478.0,3687.0,5734.0,69.431,51.871,1.025,13,35,2025-05-25
NOLSM32525068,3,Etching,-45.0,1414.0,3641.0,5731.0,70.025,51.142,0.935,13,36,2025-05-25
NOLSM32525069,1,Etching,404.0,1635.0,3653.0,5695.0,71.569,51.912,1.209,13,37,2025-05-25
NOLSM32525070,2,Etching,408.0,1553.0,3651.0,5718.0,70.299,50.742,0.874,13,38,2025-05-25
NOLSM32525071,3,Etching,362.0,1463.0,3683.0,5698.0,71.336,50.903,1.099,13,39,2025-05-25
NOLSM32525072,1,Etching,308.0,1498.0,3621.0,5732.0,71.244,50.978,1.08,13,40,2025-05-25
NOLSM32525073,2,Etching,604.0,1524.0,3653.0,5721.0,71.21,50.99,0.865,13,41,2025-05-25
NOLSM32525074,3,Etching,280.0,1571.0,3642.0,5711.0,71.107,50.548,0.984,13,42,2025-05-25
NOLSM32525075,1,Etching,282.0,1442.0,3636.0,5694.0,71.164,50.707,1.097,13,43,2025-05-25
NOLSM32525076,2,Etching,477.0,1561.0,3667.0,5723.0,71.244,51.502,1.219,13,44,2025-05-25
NOLSM32525077,3,Etching,350.0,1690.0,3659.0,5691.0,71.266,50.369,0.951,13,45,2025-05-25
NOLSM32525078,1,Etching,353.0,1544.0,3649.0,5706.0,71.193,51.597,0.937,13,46,2025-05-25
NOLSM32525079,2,Etching,278.0,1463.0,3673.0,5727.0,71.16,51.548,1.006,13,47,2025-05-25
NOLSM32525080,3,Etching,378.0,1616.0,3683.0,5709.0,71.16,51.231,0.963,13,48,2025-05-25
NOLSM32525081,1,Etching,317.0,1449.0,3617.0,5739.0,71.268,49.72,1.079,13,49,2025-05-25
NOLSM32525082,2,Etching,473.0,1576.0,3672.0,5738.0,71.068,51.288,0.947,13,50,2025-05-25
NOLSM32525083,3,Etching,499.0,1450.0,3649.0,5730.0,71.293,51.531,0.988,13,51,2025-05-25
NOLSM32525084,1,Etching,222.0,1390.0,3666.0,5738.0,71.253,51.419,0.856,13,52,2025-05-25
NOLSM32525085,2,Etching,41.0,1646.0,3662.0,5722.0,71.183,51.432,1.249,13,53,2025-05-25
NOLSM32525086,3,Etching,65.0,1469.0,3652.0,5725.0,71.375,50.425,0.993,13,54,2025-05-25
NOLSM32525087,1,Etching,340.0,1522.0,3644.0,5732.0,72.648,52.087,1.013,13,1,2025-05-25
NOLSM32525088,1,Etching,265.0,1513.0,3631.0,5729.0,70.161,52.126,1.088,13,2,2025-05-25
NOLSM32525089,2,Etching,411.0,1568.0,3653.0,5729.0,71.11,50.909,0.938,13,3,2025-05-25
NOLSM32525090,3,Etching,328.0,1326.0,3661.0,5718.0,71.259,51.68,0.862,13,4,2025-05-25
NOLSM32525091,3,Etching,219.0,1451.0,3637.0,5729.0,72.978,50.883,1.106,13,5,2025-05-25
NOLSM32525092,2,Etching,272.0,1540.0,3661.0,5704.0,69.98,51.78,1.1,13,6,2025-05-25
NOLSM32525093,1,Etching,429.0,1624.0,3617.0,5728.0,70.802,50.695,1.009,13,7,2025-05-25
NOLSM32525094,1,Etching,561.0,1478.0,3687.0,5734.0,69.465,51.702,1.122,13,8,2025-05-25
NOLSM32525095,2,Etching,-45.0,1414.0,3641.0,5731.0,69.864,50.992,1.026,13,9,2025-05-25
NOLSM32525096,3,Etching,404.0,1635.0,3653.0,5695.0,71.645,51.835,1.069,13,10,2025-05-25
NOLSM32525097,3,Etching,408.0,1553.0,3651.0,5718.0,70.227,50.751,1.08,13,11,2025-05-25
NOLSM32525098,2,Etching,362.0,1463.0,3683.0,5698.0,72.45,50.98,0.961,13,12,2025-05-25
NOLSM32525099,1,Etching,308.0,1498.0,3621.0,5732.0,70.768,50.969,0.86,13,13,2025-05-25
NOLSM32525100,1,Etching,604.0,1524.0,3653.0,5721.0,70.715,51.037,1.008,13,14,2025-05-25
NOLSM32525101,2,Etching,280.0,1571.0,3642.0,5711.0,71.318,50.482,1.054,13,15,2025-05-25
NOLSM32525102,3,Etching,282.0,1442.0,3636.0,5694.0,71.899,50.507,1.014,13,16,2025-05-25
NOLSM32525103,3,Etching,477.0,1561.0,3667.0,5723.0,72.152,51.145,1.064,13,17,2025-05-25
NOLSM32525104,2,Etching,350.0,1690.0,3659.0,5691.0,72.785,50.042,1.02,13,18,2025-05-25
NOLSM32525105,1,Etching,353.0,1544.0,3649.0,5706.0,70.084,51.709,1.018,13,19,2025-05-25
NOLSM32525106,1,Etching,278.0,1463.0,3673.0,5727.0,70.651,51.184,0.903,13,20,2025-05-25
NOLSM32525107,3,Etching,378.0,1616.0,3683.0,5709.0,71.466,51.179,0.987,13,21,2025-05-25
NOLSM32525108,3,Etching,317.0,1449.0,3617.0,5739.0,70.515,49.539,1.053,13,22,2025-05-25
NOLSM32525109,2,Etching,473.0,1576.0,3672.0,5738.0,70.305,51.429,0.878,13,23,2025-05-25
NOLSM32525110,1,Etching,499.0,1450.0,3649.0,5730.0,70.11,51.265,1.266,13,24,2025-05-25
NOLSM32525111,1,Etching,222.0,1390.0,3666.0,5738.0,71.545,51.113,1.198,13,25,2025-05-25
NOLSM32525112,2,Etching,41.0,1646.0,3662.0,5722.0,71.551,51.453,1.012,13,26,2025-05-25
NOLSM32525113,3,Etching,65.0,1469.0,3652.0,5725.0,71.558,50.449,0.938,13,27,2025-05-25
NOLSM32525114,1,Etching,166.0,1518.0,3663.0,5700.0,71.26,51.203,1.119,14,28,2025-05-19
NOLSM32525115,2,Etching,355.0,1605.0,3665.0,5711.0,71.036,51.061,0.905,14,29,2025-05-19
NOLSM32525116,3,Etching,341.0,1635.0,3640.0,5699.0,71.838,49.48,1.014,14,30,2025-05-19
NOLSM32525117,1,Etching,304.0,1499.0,3654.0,5712.0,72.391,51.673,1.022,14,31,2025-05-19
NOLSM32525118,2,Etching,443.0,1421.0,3625.0,5707.0,71.327,51.554,0.828,14,32,2025-05-19
NOLSM32525119,3,Etching,680.0,1517.0,3663.0,5711.0,71.04,51.954,1.102,14,33,2025-05-19
NOLSM32525120,1,Etching,485.0,1505.0,3677.0,5699.0,70.429,52.076,1.072,14,34,2025-05-19
NOLSM32525121,2,Etching,489.0,1657.0,3669.0,5743.0,68.917,49.995,1.184,14,35,2025-05-19
NOLSM32525122,3,Etching,418.0,1583.0,3651.0,5709.0,70.518,51.634,0.792,14,36,2025-05-19
NOLSM32525123,1,Etching,405.0,1572.0,3630.0,5693.0,70.715,50.225,0.974,14,37,2025-05-19
NOLSM32525124,2,Etching,381.0,1485.0,3671.0,5722.0,70.363,52.052,1.152,14,38,2025-05-19
NOLSM32525125,3,Etching,203.0,1615.0,3659.0,5709.0,70.832,51.956,0.997,14,39,2025-05-19
NOLSM32525126,1,Etching,446.0,1422.0,3639.0,5699.0,69.001,50.843,1.006,14,40,2025-05-19
NOLSM32525127,2,Etching,125.0,1395.0,3642.0,5737.0,69.699,50.501,1.066,14,41,2025-05-19
NOLSM32525128,3,Etching,443.0,1532.0,3670.0,5712.0,70.337,50.85,1.11,14,42,2025-05-19
NOLSM32525129,1,Etching,473.0,1341.0,3657.0,5714.0,70.408,51.613,0.887,14,43,2025-05-19
NOLSM32525130,2,Etching,298.0,1564.0,3652.0,5724.0,70.519,50.796,1.021,14,44,2025-05-19
NOLSM32525131,3,Etching,467.0,1532.0,3657.0,5731.0,71.411,49.971,1.012,14,45,2025-05-19
NOLSM32525132,1,Etching,310.0,1377.0,3641.0,5732.0,70.998,50.589,1.203,14,46,2025-05-19
NOLSM32525133,2,Etching,273.0,1489.0,3650.0,5722.0,71.336,50.059,1.096,14,47,2025-05-19
NOLSM32525134,3,Etching,582.0,1576.0,3668.0,5746.0,69.463,50.648,1.053,14,48,2025-05-19
NOLSM32525135,1,Etching,427.0,1548.0,3666.0,5689.0,70.898,50.937,0.943,14,49,2025-05-19
NOLSM32525136,2,Etching,469.0,1460.0,3691.0,5703.0,69.809,51.905,1.144,14,50,2025-05-19
NOLSM32525137,3,Etching,470.0,1495.0,3669.0,5715.0,70.94,50.933,1.217,14,51,2025-05-19
NOLSM32525138,1,Etching,310.0,1449.0,3634.0,5711.0,71.817,51.045,1.013,14,52,2025-05-19
NOLSM32525139,2,Etching,-18.0,1527.0,3701.0,5702.0,70.855,51.008,0.944,14,53,2025-05-19
NOLSM32525140,3,Etching,267.0,1377.0,3645.0,5695.0,71.395,50.795,1.008,14,54,2025-05-19
NOLSM32525141,3,Etching,166.0,1518.0,3663.0,5700.0,71.352,50.96,1.034,14,1,2025-05-19
NOLSM32525142,2,Etching,355.0,1605.0,3665.0,5711.0,71.323,51.356,1.009,14,2,2025-05-19
NOLSM32525143,1,Etching,341.0,1635.0,3640.0,5699.0,72.031,49.149,1.097,14,3,2025-05-19
NOLSM32525144,1,Etching,304.0,1499.0,3654.0,5712.0,72.368,51.987,1.205,14,4,2025-05-19
NOLSM32525145,2,Etching,443.0,1421.0,3625.0,5707.0,71.435,51.655,1.035,14,5,2025-05-19
NOLSM32525146,3,Etching,680.0,1517.0,3663.0,5711.0,71.184,52.286,1.102,14,6,2025-05-19
NOLSM32525147,2,Etching,485.0,1505.0,3677.0,5699.0,70.437,52.08,1.161,14,7,2025-05-19
NOLSM32525148,1,Etching,489.0,1657.0,3669.0,5743.0,68.958,50.102,1.075,14,8,2025-05-19
NOLSM32525149,1,Etching,418.0,1583.0,3651.0,5709.0,70.658,51.703,0.961,14,9,2025-05-19
NOLSM32525150,2,Etching,405.0,1572.0,3630.0,5693.0,70.718,50.132,1.054,14,10,2025-05-19
NOLSM32525151,3,Etching,381.0,1485.0,3671.0,5722.0,70.462,52.192,0.847,14,11,2025-05-19
NOLSM32525152,3,Etching,203.0,1615.0,3659.0,5709.0,70.877,51.741,1.101,14,12,2025-05-19
NOLSM32525153,2,Etching,446.0,1422.0,3639.0,5699.0,69.154,50.802,0.9,14,13,2025-05-19
NOLSM32525154,1,Etching,125.0,1395.0,3642.0,5737.0,69.641,50.668,1.04,14,14,2025-05-19
NOLSM32525155,1,Etching,443.0,1532.0,3670.0,5712.0,70.573,50.468,0.784,14,15,2025-05-19
NOLSM32525156,2,Etching,473.0,1341.0,3657.0,5714.0,70.355,51.591,1.134,14,16,2025-05-19
NOLSM32525157,3,Etching,298.0,1564.0,3652.0,5724.0,70.433,50.586,0.925,14,17,2025-05-19
NOLSM32525158,3,Etching,467.0,1532.0,3657.0,5731.0,71.511,50.05,1.172,14,18,2025-05-19
NOLSM32525159,2,Etching,310.0,1377.0,3641.0,5732.0,71.098,50.658,0.873,14,19,2025-05-19
NOLSM32525160,1,Etching,273.0,1489.0,3650.0,5722.0,71.314,50.016,1.062,14,20,2025-05-19
NOLSM32525161,1,Etching,582.0,1576.0,3668.0,5746.0,69.055,50.734,1.109,14,21,2025-05-19
NOLSM32525162,2,Etching,427.0,1548.0,3666.0,5689.0,70.89,50.924,1.009,14,22,2025-05-19
NOLSM32525163,3,Etching,469.0,1460.0,3691.0,5703.0,69.857,52.091,1.057,14,23,2025-05-19
NOLSM32525164,1,Etching,470.0,1495.0,3669.0,5715.0,70.848,51.078,1.081,14,24,2025-05-19
NOLSM32525165,1,Etching,310.0,1449.0,3634.0,5711.0,71.881,50.757,1.016,14,25,2025-05-19
NOLSM32525166,2,Etching,-18.0,1527.0,3701.0,5702.0,70.548,50.728,1.078,14,26,2025-05-19
NOLSM32525167,3,Etching,267.0,1377.0,3645.0,5695.0,71.538,50.803,1.043,14,27,2025-05-19
NOLSM32525168,1,Etching,363.0,1506.0,3640.0,5706.0,72.04,51.527,1.023,15,28,2025-05-20
NOLSM32525169,2,Etching,425.0,1525.0,3662.0,5722.0,70.089,51.178,1.197,15,29,2025-05-20
NOLSM32525170,3,Etching,309.0,1465.0,3664.0,5723.0,71.138,50.1,1.005,15,30,2025-05-20
NOLSM32525171,1,Etching,285.0,1596.0,3660.0,5741.0,69.312,50.674,1.182,15,31,2025-05-20
NOLSM32525172,2,Etching,306.0,1627.0,3670.0,5722.0,69.703,51.075,1.003,15,32,2025-05-20
NOLSM32525173,3,Etching,448.0,1648.0,3654.0,5725.0,71.059,51.876,1.045,15,33,2025-05-20
NOLSM32525174,1,Etching,463.0,1247.0,3632.0,5726.0,70.571,52.116,0.891,15,34,2025-05-20
NOLSM32525175,2,Etching,250.0,1325.0,3688.0,5692.0,69.197,51.84,1.007,15,35,2025-05-20
NOLSM32525176,3,Etching,362.0,1709.0,3653.0,5732.0,70.921,51.632,1.075,15,36,2025-05-20
NOLSM32525177,1,Etching,348.0,1468.0,3649.0,5715.0,70.605,50.131,1.186,15,37,2025-05-20
NOLSM32525178,2,Etching,460.0,1466.0,3686.0,5714.0,69.062,50.13,1.156,15,38,2025-05-20
NOLSM32525179,3,Etching,263.0,1390.0,3660.0,5706.0,71.731,49.807,0.993,15,39,2025-05-20
NOLSM32525180,1,Etching,498.0,1561.0,3632.0,5724.0,70.056,50.695,1.102,15,40,2025-05-20
NOLSM32525181,2,Etching,192.0,1665.0,3671.0,5729.0,70.538,50.978,0.739,15,41,2025-05-20
NOLSM32525182,3,Etching,387.0,1573.0,3631.0,5718.0,71.886,50.935,1.097,15,42,2025-05-20
NOLSM32525183,1,Etching,450.0,1526.0,3642.0,5733.0,70.874,51.33,1.177,15,43,2025-05-20
NOLSM32525184,2,Etching,371.0,1481.0,3666.0,5727.0,70.221,51.031,0.893,15,44,2025-05-20
NOLSM32525185,3,Etching,277.0,1588.0,3700.0,5720.0,70.983,51.195,0.997,15,45,2025-05-20
NOLSM32525186,1,Etching,359.0,1441.0,3675.0,5716.0,71.112,50.48,0.987,15,46,2025-05-20
NOLSM32525187,2,Etching,343.0,1441.0,3660.0,5708.0,71.2,50.96,0.978,15,47,2025-05-20
NOLSM32525188,3,Etching,261.0,1402.0,3661.0,5699.0,71.247,49.969,1.071,15,48,2025-05-20
NOLSM32525189,1,Etching,244.0,1509.0,3647.0,5706.0,71.321,50.731,0.967,15,49,2025-05-20
NOLSM32525190,2,Etching,218.0,1576.0,3651.0,5690.0,71.204,50.765,1.174,15,50,2025-05-20
NOLSM32525191,3,Etching,315.0,1709.0,3644.0,5720.0,71.349,50.561,1.102,15,51,2025-05-20
NOLSM32525192,1,Etching,417.0,1468.0,3638.0,5732.0,71.266,50.57,1.127,15,52,2025-05-20
NOLSM32525193,2,Etching,172.0,1466.0,3643.0,5736.0,71.13,51.443,1.009,15,53,2025-05-20
NOLSM32525194,3,Etching,285.0,1390.0,3669.0,5729.0,71.001,51.018,1.003,15,54,2025-05-20
NOLSM32525195,3,Etching,363.0,1506.0,3640.0,5706.0,71.912,51.483,1.078,15,1,2025-05-20
NOLSM32525196,2,Etching,425.0,1525.0,3662.0,5722.0,69.978,51.408,0.95,15,2,2025-05-20
NOLSM32525197,1,Etching,309.0,1465.0,3664.0,5723.0,71.194,50.139,1.131,15,3,2025-05-20
NOLSM32525198,1,Etching,285.0,1596.0,3660.0,5741.0,69.383,50.699,1.144,15,4,2025-05-20
NOLSM32525199,3,Etching,306.0,1627.0,3670.0,5722.0,69.756,51.198,0.979,15,5,2025-05-20
NOLSM32525200,3,Etching,448.0,1648.0,3654.0,5725.0,71.005,52.012,1.208,15,6,2025-05-20
NOLSM32525201,1,Etching,463.0,1247.0,3632.0,5726.0,70.567,52.181,1.11,15,7,2025-05-20
NOLSM32525202,1,Etching,250.0,1325.0,3688.0,5692.0,69.188,51.774,0.943,15,8,2025-05-20
NOLSM32525203,2,Etching,362.0,1709.0,3653.0,5732.0,70.863,51.726,1.119,15,9,2025-05-20
NOLSM32525204,3,Etching,348.0,1468.0,3649.0,5715.0,70.841,50.166,1.208,15,10,2025-05-20
NOLSM32525205,3,Etching,460.0,1466.0,3686.0,5714.0,68.985,50.091,1.001,15,11,2025-05-20
NOLSM32525206,2,Etching,263.0,1390.0,3660.0,5706.0,71.649,49.836,1.217,15,12,2025-05-20
NOLSM32525207,1,Etching,498.0,1561.0,3632.0,5724.0,70.296,50.545,1.041,15,13,2025-05-20
NOLSM32525208,1,Etching,192.0,1665.0,3671.0,5729.0,70.548,51.105,0.961,15,14,2025-05-20
NOLSM32525209,3,Etching,387.0,1573.0,3631.0,5718.0,71.949,50.953,1.031,15,15,2025-05-20
NOLSM32525210,3,Etching,450.0,1526.0,3642.0,5733.0,70.641,51.243,1.052,15,16,2025-05-20
NOLSM32525211,2,Etching,371.0,1481.0,3666.0,5727.0,70.197,50.896,0.885,15,17,2025-05-20
NOLSM32525212,1,Etching,277.0,1588.0,3700.0,5720.0,70.618,51.165,0.959,15,18,2025-05-20
NOLSM32525213,1,Etching,359.0,1441.0,3675.0,5716.0,71.774,50.268,1.071,15,19,2025-05-20
NOLSM32525214,2,Etching,343.0,1441.0,3660.0,5708.0,70.725,51.161,1.019,15,20,2025-05-20
NOLSM32525215,3,Etching,261.0,1402.0,3661.0,5699.0,70.188,50.147,1.116,15,21,2025-05-20
NOLSM32525216,3,Etching,244.0,1509.0,3647.0,5706.0,69.279,50.712,1.112,15,22,2025-05-20
NOLSM32525217,2,Etching,218.0,1576.0,3651.0,5690.0,70.877,50.735,0.897,15,23,2025-05-20
NOLSM32525218,1,Etching,315.0,1486.0,3644.0,5720.0,69.871,50.531,1.119,15,24,2025-05-20
NOLSM32525219,1,Etching,417.0,1456.0,3638.0,5732.0,68.916,50.624,0.914,15,25,2025-05-20
NOLSM32525220,3,Etching,172.0,1420.0,3643.0,5736.0,70.425,51.169,0.874,15,26,2025-05-20
NOLSM32525221,3,Etching,285.0,1506.0,3669.0,5729.0,71.943,50.06,1.17,15,27,2025-05-20
NOLSM32525222,1,Etching,230.0,1561.0,3685.0,5727.0,71.183,52.001,0.82,16,28,2025-05-21
NOLSM32525223,2,Etching,484.0,1665.0,3655.0,5694.0,71.235,53.316,1.102,16,29,2025-05-21
NOLSM32525224,3,Etching,316.0,1573.0,3625.0,5667.0,71.237,50.71,1.089,16,30,2025-05-21
NOLSM32525225,1,Etching,432.0,1526.0,3654.0,5731.0,71.24,52.074,0.775,16,31,2025-05-21
NOLSM32525226,2,Etching,316.0,1481.0,3646.0,5735.0,71.219,50.832,1.062,16,32,2025-05-21
NOLSM32525227,3,Etching,369.0,1588.0,3692.0,5721.0,70.543,50.735,1.012,16,33,2025-05-21
NOLSM32525228,1,Etching,489.0,1441.0,3657.0,5744.0,70.123,51.231,0.875,16,34,2025-05-21
NOLSM32525229,2,Etching,363.0,1441.0,3683.0,5698.0,70.38,51.091,1.07,16,35,2025-05-21
NOLSM32525230,3,Etching,276.0,1402.0,3681.0,5732.0,70.761,51.799,1.208,16,36,2025-05-21
NOLSM32525231,1,Etching,214.0,1456.0,3645.0,5727.0,71.717,51.716,1.075,16,37,2025-05-21
NOLSM32525232,2,Etching,319.0,1623.0,3671.0,5740.0,70.448,51.183,0.983,16,38,2025-05-21
NOLSM32525233,3,Etching,253.0,1438.0,3633.0,5720.0,70.931,50.952,1.144,16,39,2025-05-21
NOLSM32525234,1,Etching,385.0,1468.0,3667.0,5710.0,70.681,51.641,1.004,16,40,2025-05-21
NOLSM32525235,2,Etching,276.0,1487.0,3645.0,5713.0,71.498,50.851,1.051,16,41,2025-05-21
NOLSM32525236,3,Etching,292.0,1588.0,3680.0,5712.0,69.879,51.486,1.013,16,42,2025-05-21
NOLSM32525237,1,Etching,544.0,1318.0,3663.0,5727.0,71.38,51.641,0.967,16,43,2025-05-21
NOLSM32525238,2,Etching,298.0,1360.0,3682.0,5719.0,71.013,50.154,1.288,16,44,2025-05-21
NOLSM32525239,3,Etching,429.0,1577.0,3627.0,5706.0,72.407,51.384,0.894,16,45,2025-05-21
NOLSM32525240,1,Etching,625.0,1677.0,3661.0,5725.0,71.566,51.404,0.998,16,46,2025-05-21
NOLSM32525241,2,Etching,286.0,1501.0,3680.0,5747.0,69.515,51.007,1.143,16,47,2025-05-21
NOLSM32525242,3,Etching,321.0,1493.0,3639.0,5696.0,71.799,50.941,0.919,16,48,2025-05-21
NOLSM32525243,1,Etching,669.0,1543.0,3668.0,5720.0,71.021,50.514,1.013,16,49,2025-05-21
NOLSM32525244,2,Etching,219.0,1530.0,3634.0,5709.0,70.445,51.856,0.88,16,50,2025-05-21
NOLSM32525245,3,Etching,310.0,1630.0,3643.0,5703.0,71.038,50.861,1.075,16,51,2025-05-21
NOLSM32525246,1,Etching,186.0,1534.0,3636.0,5715.0,70.366,50.977,1.035,16,52,2025-05-21
NOLSM32525247,2,Etching,224.0,1432.0,3653.0,5720.0,70.508,51.599,1.147,16,53,2025-05-21
NOLSM32525248,3,Etching,464.0,1680.0,3656.0,5708.0,71.6,51.407,1.199,16,54,2025-05-21
NOLSM32525249,2,Etching,230.0,1634.0,3685.0,5727.0,72.045,51.718,0.852,16,1,2025-05-21
NOLSM32525250,1,Etching,484.0,1437.0,3655.0,5694.0,72.105,50.886,0.968,16,2,2025-05-21
NOLSM32525251,1,Etching,316.0,1505.0,3625.0,5667.0,72.581,51.802,0.988,16,3,2025-05-21
NOLSM32525252,2,Etching,432.0,1515.0,3654.0,5731.0,71.729,50.838,0.829,16,4,2025-05-21
NOLSM32525253,3,Etching,316.0,1564.0,3646.0,5735.0,71.232,50.263,1.042,16,5,2025-05-21
NOLSM32525254,3,Etching,369.0,1592.0,3692.0,5721.0,70.933,50.619,0.925,16,6,2025-05-21
NOLSM32525255,2,Etching,489.0,1557.0,3657.0,5744.0,69.81,51.4,1.044,16,7,2025-05-21
NOLSM32525256,1,Etching,363.0,1688.0,3683.0,5698.0,70.336,51.448,1.085,16,8,2025-05-21
NOLSM32525257,1,Etching,276.0,1465.0,3681.0,5732.0,70.55,51.269,1.209,16,9,2025-05-21
NOLSM32525258,2,Etching,214.0,1456.0,3645.0,5727.0,71.797,50.842,0.93,16,10,2025-05-21
NOLSM32525259,3,Etching,319.0,1623.0,3671.0,5740.0,70.569,51.711,1.003,16,11,2025-05-21
NOLSM32525260,3,Etching,253.0,1438.0,3633.0,5720.0,71.152,51.271,1.032,16,12,2025-05-21
NOLSM32525261,2,Etching,385.0,1468.0,3667.0,5710.0,70.589,50.163,1.165,16,13,2025-05-21
