No_Die,lithography_Chamber,Process 2-1,Line_CD,UV_type,Wavelength,Resolution,Energy_Exposure,Lot_Num,Wafer_Num,Datetime
NOLSM32526063,1,photo_li,57.34,H,405,511.878,110.237,26,32,2025-06-07
NOLSM32526064,1,photo_li,54.176,H,405,513.305,110.959,26,33,2025-06-07
NOLSM32526065,1,photo_li,56.378,H,405,512.788,110.907,26,34,2025-06-07
NOLSM32526066,1,photo_li,58.806,H,405,512.42,110.579,26,35,2025-06-07
NOLSM32526067,1,photo_li,52.48,H,405,508.899,110.507,26,36,2025-06-07
NOLSM32526068,2,photo_li,52.682,H,405,506.324,110.726,26,37,2025-06-07
NOLSM32526069,2,photo_li,57.136,H,405,508.893,110.654,26,38,2025-06-07
NOLSM32526070,2,photo_li,54.307,H,405,514.955,110.876,26,39,2025-06-07
NOLSM32526071,2,photo_li,56.335,H,405,515.421,110.793,26,40,2025-06-07
NOLSM32526072,2,photo_li,57.447,H,405,509.663,110.527,26,41,2025-06-07
NOLSM32526073,2,photo_li,49.927,H,405,508.277,110.638,26,42,2025-06-07
NOLSM32526074,2,photo_li,51.028,H,405,509.746,110.476,26,43,2025-06-07
NOLSM32526075,2,photo_li,58.956,H,405,516.372,110.523,26,44,2025-06-07
NOLSM32526076,2,photo_li,50.59,H,405,514.226,110.286,26,45,2025-06-07
NOLSM32526077,3,photo_li,61.046,H,405,513.869,111.506,26,46,2025-06-07
NOLSM32526078,3,photo_li,52.736,H,405,499.666,110.702,26,47,2025-06-07
NOLSM32526079,3,photo_li,49.026,H,405,507.767,110.676,26,48,2025-06-07
NOLSM32526080,3,photo_li,46.739,H,405,503.145,110.242,26,49,2025-06-07
NOLSM32526081,3,photo_li,53.053,H,405,503.212,110.317,26,50,2025-06-07
NOLSM32526082,3,photo_li,47.077,H,405,512.672,110.079,26,51,2025-06-07
NOLSM32526083,3,photo_li,45.951,H,405,505.569,109.857,26,52,2025-06-07
NOLSM32526084,3,photo_li,53.738,H,405,505.515,109.397,26,53,2025-06-07
NOLSM32526085,3,photo_li,46.456,H,405,507.194,109.45,26,54,2025-06-07
NOLSM32526086,1,photo_li,50.925,I,365,536.821,107.571,6,1,2025-06-07
NOLSM32526087,2,photo_li,59.579,H,405,495.145,107.393,6,2,2025-06-07
NOLSM32526088,3,photo_li,37.186,I,365,492.21,106.755,6,3,2025-06-07
NOLSM32526089,1,photo_li,35.895,I,365,549.566,108.849,6,4,2025-06-07
NOLSM32526090,2,photo_li,40.593,G,436,507.81,104.591,6,5,2025-06-07
NOLSM32526091,3,photo_li,48.089,G,436,517.502,107.679,6,6,2025-06-07
NOLSM32526092,1,photo_li,57.153,G,436,521.452,107.98,6,7,2025-06-07
NOLSM32526093,2,photo_li,39.371,I,365,522.233,107.15,6,8,2025-06-07
NOLSM32526094,3,photo_li,45.686,G,436,483.168,108.218,6,9,2025-06-07
NOLSM32526095,1,photo_li,51.177,H,405,529.985,110.3,6,10,2025-06-07
NOLSM32526096,2,photo_li,46.736,G,436,528.763,104.753,6,11,2025-06-07
NOLSM32526097,3,photo_li,50.7,H,405,454.565,107.72,6,12,2025-06-07
NOLSM32526098,1,photo_li,6.122,H,405,490.571,109.356,6,13,2025-06-07
NOLSM32526099,2,photo_li,53.737,G,436,528.884,110.55,6,14,2025-06-07
NOLSM32526100,3,photo_li,45.756,I,365,509.741,108.926,6,15,2025-06-07
NOLSM32526101,1,photo_li,37.324,G,436,509.43,107.391,6,16,2025-06-07
NOLSM32526102,2,photo_li,47.141,H,405,516.967,109.123,6,17,2025-06-07
NOLSM32526103,3,photo_li,34.099,G,436,537.985,109.336,6,18,2025-06-07
NOLSM32526104,1,photo_li,31.606,G,436,528.844,107.668,6,19,2025-06-07
NOLSM32526105,2,photo_li,33.751,G,436,524.575,109.593,6,20,2025-06-07
NOLSM32526106,3,photo_li,33.137,H,405,554.271,106.556,6,21,2025-06-07
NOLSM32526107,2,photo_li,47.625,H,405,505.22,107.527,6,22,2025-06-07
NOLSM32526108,3,photo_li,56.651,G,436,511.804,108.278,6,23,2025-06-07
NOLSM32526109,1,photo_li,68.229,G,436,500.896,107.004,6,24,2025-06-07
NOLSM32526110,2,photo_li,43.584,H,405,542.573,108.669,6,25,2025-06-07
NOLSM32526111,3,photo_li,26.079,H,405,526.812,109.286,6,26,2025-06-07
NOLSM32526112,1,photo_li,56.09,H,405,518.114,107.128,6,27,2025-06-07
NOLSM32526113,1,photo_li,46.544,H,405,513.185,109.724,26,1,2025-06-07
NOLSM32526114,3,photo_li,55.357,H,405,508.295,110.468,26,2,2025-06-07
NOLSM32526115,1,photo_li,51.27,H,405,517.974,110.367,26,3,2025-06-07
NOLSM32526116,2,photo_li,48.369,H,405,508.623,110.357,26,4,2025-06-07
NOLSM32526117,3,photo_li,57.064,H,405,511.724,110.138,26,5,2025-06-07
NOLSM32526118,1,photo_li,54.111,H,405,513.495,110.952,26,6,2025-06-07
NOLSM32526119,2,photo_li,56.168,H,405,512.799,110.895,26,7,2025-06-07
NOLSM32526120,3,photo_li,58.942,H,405,512.357,110.716,26,8,2025-06-07
NOLSM32526121,1,photo_li,52.417,H,405,508.956,110.765,26,9,2025-06-07
NOLSM32526122,2,photo_li,52.568,H,405,506.459,110.817,26,10,2025-06-07
NOLSM32526123,3,photo_li,57.141,H,405,508.922,110.689,26,11,2025-06-07
NOLSM32526124,1,photo_li,54.28,H,405,514.913,110.831,26,12,2025-06-07
NOLSM32526125,2,photo_li,56.424,H,405,515.484,110.666,26,13,2025-06-07
NOLSM32526126,3,photo_li,57.251,H,405,509.788,110.425,26,14,2025-06-07
NOLSM32526127,1,photo_li,50.08,H,405,508.116,110.481,26,15,2025-06-07
NOLSM32526128,2,photo_li,50.915,H,405,509.752,110.755,26,16,2025-06-07
NOLSM32526129,3,photo_li,58.97,H,405,516.262,110.524,26,17,2025-06-07
NOLSM32526130,1,photo_li,50.492,H,405,514.178,110.289,26,18,2025-06-07
NOLSM32526131,2,photo_li,61.117,H,405,513.759,111.536,26,19,2025-06-07
NOLSM32526132,3,photo_li,52.996,H,405,499.601,110.555,26,20,2025-06-07
NOLSM32526133,1,photo_li,48.999,H,405,507.939,110.379,26,21,2025-06-07
NOLSM32526134,2,photo_li,46.874,H,405,503.226,110.239,26,22,2025-06-07
NOLSM32526135,3,photo_li,52.924,H,405,503.096,110.126,26,23,2025-06-07
NOLSM32526136,1,photo_li,47.185,H,405,512.48,110.25,26,24,2025-06-07
NOLSM32526137,2,photo_li,46.125,H,405,505.416,110.054,26,25,2025-06-07
NOLSM32526138,3,photo_li,53.716,H,405,505.466,109.267,26,26,2025-06-07
NOLSM32526139,1,photo_li,46.377,H,405,507.176,109.322,26,27,2025-06-07
NOLSM32526140,1,photo_li,36.746,H,405,517.928,105.418,7,28,2025-06-08
NOLSM32526141,1,photo_li,51.219,I,365,483.835,107.143,7,29,2025-06-08
NOLSM32526142,1,photo_li,41.332,G,436,516.786,106.762,7,30,2025-06-08
NOLSM32526143,1,photo_li,35.795,H,405,489.594,106.046,7,31,2025-06-08
NOLSM32526144,1,photo_li,41.937,H,405,523.78,105.73,7,32,2025-06-08
NOLSM32526145,1,photo_li,35.713,H,405,490.939,109.543,7,33,2025-06-08
NOLSM32526146,1,photo_li,32.393,I,365,547.168,109.565,7,34,2025-06-08
NOLSM32526147,1,photo_li,56.532,H,405,542.159,107.622,7,35,2025-06-08
NOLSM32526148,1,photo_li,42.741,I,365,483.266,111.348,7,36,2025-06-08
NOLSM32526149,2,photo_li,46.664,H,405,529.481,107.369,7,37,2025-06-08
NOLSM32526150,2,photo_li,33.641,H,405,500.112,107.851,7,38,2025-06-08
NOLSM32526151,2,photo_li,39.712,I,365,504.748,108.486,7,39,2025-06-08
NOLSM32526152,2,photo_li,36.086,I,365,481.73,106.34,7,40,2025-06-08
NOLSM32526153,2,photo_li,44.593,H,405,533.335,107.601,7,41,2025-06-08
NOLSM32526154,2,photo_li,42.105,G,436,513.903,106.861,7,42,2025-06-08
NOLSM32526155,2,photo_li,58.583,H,405,490.173,108.008,7,43,2025-06-08
NOLSM32526156,2,photo_li,40.978,I,365,512.302,109.715,7,44,2025-06-08
NOLSM32526157,2,photo_li,12.716,G,436,507.68,103.343,7,45,2025-06-08
NOLSM32526158,3,photo_li,39.397,I,365,498.185,107.146,7,46,2025-06-08
NOLSM32526159,3,photo_li,39.816,H,405,487.029,108.443,7,47,2025-06-08
NOLSM32526160,3,photo_li,48.467,G,436,478.72,108.182,7,48,2025-06-08
NOLSM32526161,3,photo_li,61.01,I,365,524.747,108.811,7,49,2025-06-08
NOLSM32526162,3,photo_li,46.832,I,365,504.84,108.154,7,50,2025-06-08
NOLSM32526163,3,photo_li,41.54,I,365,548.948,107.549,7,51,2025-06-08
NOLSM32526164,3,photo_li,38.376,H,405,512.504,107.618,7,52,2025-06-08
NOLSM32526165,3,photo_li,34.33,I,365,539.672,106.904,7,53,2025-06-08
NOLSM32526166,3,photo_li,42.122,I,365,494.069,109.119,7,54,2025-06-08
NOLSM32526167,1,photo_li,,H,405,,,27,28,2025-06-08
NOLSM32526168,1,photo_li,50.567,H,405,495.83,109.599,27,29,2025-06-08
NOLSM32526169,1,photo_li,46.004,H,405,501.543,110.293,27,30,2025-06-08
NOLSM32526170,1,photo_li,46.56,H,405,508.57,109.777,27,31,2025-06-08
NOLSM32526171,1,photo_li,58.604,H,405,508.149,107.939,27,32,2025-06-08
NOLSM32526172,1,photo_li,54.065,H,405,511.191,108.408,27,33,2025-06-08
NOLSM32526173,1,photo_li,58.555,H,405,506.776,107.984,27,34,2025-06-08
NOLSM32526174,1,photo_li,62.854,H,405,523.317,107.067,27,35,2025-06-08
NOLSM32526175,1,photo_li,60.588,H,405,516.503,107.189,27,36,2025-06-08
NOLSM32526176,2,photo_li,64.937,H,405,521.686,107.339,27,37,2025-06-08
NOLSM32526177,2,photo_li,63.041,H,405,521.484,107.2,27,38,2025-06-08
NOLSM32526178,2,photo_li,60.806,H,405,521.46,107.319,27,39,2025-06-08
NOLSM32526179,2,photo_li,54.444,H,405,509.573,108.557,27,40,2025-06-08
NOLSM32526180,2,photo_li,58.838,H,405,520.2,108.513,27,41,2025-06-08
NOLSM32526181,2,photo_li,57.977,H,405,520.563,107.742,27,42,2025-06-08
NOLSM32526182,2,photo_li,60.992,H,405,521.304,107.767,27,43,2025-06-08
NOLSM32526183,2,photo_li,63.018,H,405,507.868,106.953,27,44,2025-06-08
NOLSM32526184,2,photo_li,54.984,H,405,509.209,108.332,27,45,2025-06-08
NOLSM32526185,3,photo_li,57.573,H,405,516.134,107.839,27,46,2025-06-08
NOLSM32526186,3,photo_li,60.492,H,405,520.164,107.951,27,47,2025-06-08
NOLSM32526187,3,photo_li,52.998,H,405,508.852,108.238,27,48,2025-06-08
NOLSM32526188,3,photo_li,60.637,H,405,520.637,107.808,27,49,2025-06-08
NOLSM32526189,3,photo_li,60.968,H,405,470.22,107.667,27,50,2025-06-08
NOLSM32526190,3,photo_li,56.756,H,405,473.286,107.725,27,51,2025-06-08
NOLSM32526191,3,photo_li,61.006,H,405,479.212,107.654,27,52,2025-06-08
NOLSM32526192,3,photo_li,60.689,H,405,472.013,107.697,27,53,2025-06-08
NOLSM32526193,3,photo_li,54.202,H,405,473.446,108.417,27,54,2025-06-08
NOLSM32526194,2,photo_li,36.829,H,405,517.811,105.408,7,1,2025-06-08
NOLSM32526195,3,photo_li,51.301,I,365,483.862,107.0,7,2,2025-06-08
NOLSM32526196,1,photo_li,41.1,G,436,516.958,106.807,7,3,2025-06-08
NOLSM32526197,2,photo_li,35.636,H,405,489.751,105.935,7,4,2025-06-08
NOLSM32526198,3,photo_li,41.974,H,405,523.802,105.634,7,5,2025-06-08
NOLSM32526199,1,photo_li,35.67,H,405,490.914,109.621,7,6,2025-06-08
NOLSM32526200,2,photo_li,32.434,I,365,547.086,109.466,7,7,2025-06-08
NOLSM32526201,3,photo_li,56.598,H,405,541.878,107.73,7,8,2025-06-08
NOLSM32526202,1,photo_li,42.553,I,365,483.325,111.089,7,9,2025-06-08
NOLSM32526203,2,photo_li,46.687,H,405,529.73,107.407,7,10,2025-06-08
NOLSM32526204,1,photo_li,33.624,H,405,500.173,107.868,7,11,2025-06-08
NOLSM32526205,2,photo_li,39.63,I,365,504.616,108.494,7,12,2025-06-08
NOLSM32526206,3,photo_li,36.085,I,365,481.715,106.317,7,13,2025-06-08
NOLSM32526207,1,photo_li,44.563,H,405,533.317,107.567,7,14,2025-06-08
NOLSM32526208,3,photo_li,42.219,G,436,513.905,107.14,7,15,2025-06-08
NOLSM32526209,1,photo_li,58.572,H,405,490.124,108.028,7,16,2025-06-08
NOLSM32526210,3,photo_li,40.843,I,365,512.396,109.652,7,17,2025-06-08
NOLSM32526211,1,photo_li,12.674,G,436,507.791,103.42,7,18,2025-06-08
NOLSM32526212,2,photo_li,39.522,I,365,498.336,107.218,7,19,2025-06-08
NOLSM32526213,3,photo_li,40.087,H,405,486.894,108.3,7,20,2025-06-08
NOLSM32526214,1,photo_li,48.72,G,436,478.975,108.085,7,21,2025-06-08
NOLSM32526215,2,photo_li,61.076,I,365,524.981,109.04,7,22,2025-06-08
NOLSM32526216,3,photo_li,46.855,I,365,504.747,108.128,7,23,2025-06-08
NOLSM32526217,1,photo_li,41.549,I,365,548.936,107.655,7,24,2025-06-08
NOLSM32526218,2,photo_li,38.441,H,405,512.611,107.648,7,25,2025-06-08
NOLSM32526219,3,photo_li,34.193,I,365,539.619,106.873,7,26,2025-06-08
NOLSM32526220,1,photo_li,42.214,I,365,494.114,109.274,7,27,2025-06-08
NOLSM32526221,2,photo_li,,H,405,,,27,1,2025-06-08
NOLSM32526222,3,photo_li,50.63,H,405,495.8,109.718,27,2,2025-06-08
NOLSM32526223,1,photo_li,45.979,H,405,501.583,110.118,27,3,2025-06-08
NOLSM32526224,2,photo_li,46.603,H,405,508.448,109.92,27,4,2025-06-08
NOLSM32526225,3,photo_li,58.65,H,405,507.84,108.104,27,5,2025-06-08
NOLSM32526226,1,photo_li,53.754,H,405,511.377,108.288,27,6,2025-06-08
NOLSM32526227,2,photo_li,58.603,H,405,506.595,107.946,27,7,2025-06-08
NOLSM32526228,3,photo_li,62.867,H,405,523.477,107.407,27,8,2025-06-08
NOLSM32526229,1,photo_li,60.661,H,405,516.458,107.333,27,9,2025-06-08
NOLSM32526230,2,photo_li,64.774,H,405,521.783,107.076,27,10,2025-06-08
NOLSM32526231,3,photo_li,63.119,H,405,521.531,107.431,27,11,2025-06-08
NOLSM32526232,1,photo_li,60.677,H,405,521.696,107.298,27,12,2025-06-08
NOLSM32526233,2,photo_li,54.397,H,405,509.724,108.324,27,13,2025-06-08
NOLSM32526234,3,photo_li,59.072,H,405,520.024,108.296,27,14,2025-06-08
NOLSM32526235,1,photo_li,58.122,H,405,520.82,107.518,27,15,2025-06-08
NOLSM32526236,3,photo_li,60.951,H,405,521.542,107.607,27,16,2025-06-08
NOLSM32526237,1,photo_li,62.639,H,405,507.814,107.109,27,17,2025-06-08
NOLSM32526238,2,photo_li,55.351,H,405,509.246,108.432,27,18,2025-06-08
NOLSM32526239,1,photo_li,57.796,H,405,516.017,107.699,27,19,2025-06-08
NOLSM32526240,3,photo_li,60.413,H,405,520.374,107.69,27,20,2025-06-08
NOLSM32526241,1,photo_li,52.98,H,405,508.867,108.332,27,21,2025-06-08
NOLSM32526242,2,photo_li,60.528,H,405,520.691,107.813,27,22,2025-06-08
NOLSM32526243,3,photo_li,61.009,H,405,516.533,107.803,27,23,2025-06-08
NOLSM32526244,1,photo_li,56.864,H,405,505.024,107.844,27,24,2025-06-08
NOLSM32526245,2,photo_li,60.801,H,405,519.923,107.592,27,25,2025-06-08
NOLSM32526246,3,photo_li,60.824,H,405,518.934,107.66,27,26,2025-06-08
NOLSM32526247,1,photo_li,54.082,H,405,513.004,108.235,27,27,2025-06-08
NOLSM32526248,1,photo_li,47.047,G,436,561.686,107.705,8,28,2025-06-02
NOLSM32526249,1,photo_li,33.48,I,365,517.273,109.515,8,29,2025-06-02
NOLSM32526250,1,photo_li,41.029,I,365,501.822,106.158,8,30,2025-06-02
NOLSM32526251,1,photo_li,17.563,H,405,496.08,107.164,8,31,2025-06-02
NOLSM32526252,1,photo_li,32.678,H,405,502.937,107.968,8,32,2025-06-02
NOLSM32526253,1,photo_li,38.116,H,405,515.103,108.215,8,33,2025-06-02
NOLSM32526254,1,photo_li,51.49,I,365,493.964,110.361,8,34,2025-06-02
NOLSM32526255,1,photo_li,62.375,I,365,516.206,108.082,8,35,2025-06-02
NOLSM32526256,1,photo_li,25.459,G,436,501.718,109.849,8,36,2025-06-02
NOLSM32526257,2,photo_li,41.263,H,405,523.362,104.716,8,37,2025-06-02
NOLSM32526258,2,photo_li,44.567,H,405,534.367,109.495,8,38,2025-06-02
NOLSM32526259,2,photo_li,54.452,G,436,540.231,106.376,8,39,2025-06-02
NOLSM32526260,2,photo_li,38.844,G,436,546.88,107.264,8,40,2025-06-02
NOLSM32526261,2,photo_li,50.556,I,365,517.785,107.411,8,41,2025-06-02
NOLSM32526262,2,photo_li,40.756,G,436,521.374,108.083,8,42,2025-06-02
NOLSM32526263,2,photo_li,54.474,H,405,524.309,107.567,8,43,2025-06-02
NOLSM32526264,2,photo_li,44.841,G,436,536.446,108.124,8,44,2025-06-02
NOLSM32526265,2,photo_li,46.297,I,365,518.773,105.785,8,45,2025-06-02
NOLSM32526266,3,photo_li,36.374,G,436,509.689,107.334,8,46,2025-06-02
NOLSM32526267,3,photo_li,35.378,G,436,509.396,106.462,8,47,2025-06-02
NOLSM32526268,3,photo_li,35.151,I,365,462.538,107.429,8,48,2025-06-02
NOLSM32526269,3,photo_li,52.417,H,405,508.467,110.219,8,49,2025-06-02
NOLSM32526270,3,photo_li,56.371,H,405,512.944,107.559,8,50,2025-06-02
NOLSM32526271,3,photo_li,46.128,G,436,526.009,108.164,8,51,2025-06-02
NOLSM32526272,3,photo_li,57.337,H,405,566.592,107.652,8,52,2025-06-02
NOLSM32526273,3,photo_li,55.93,H,405,516.991,109.604,8,53,2025-06-02
NOLSM32526274,3,photo_li,45.706,G,436,532.151,110.268,8,54,2025-06-02
NOLSM32526275,1,photo_li,51.972,H,405,482.158,108.873,28,28,2025-06-02
NOLSM32526276,1,photo_li,54.162,H,405,469.825,108.902,28,29,2025-06-02
NOLSM32526277,1,photo_li,55.101,H,405,480.634,108.113,28,30,2025-06-02
NOLSM32526278,1,photo_li,53.722,H,405,471.426,108.485,28,31,2025-06-02
NOLSM32526279,1,photo_li,58.011,H,405,469.636,108.602,28,32,2025-06-02
NOLSM32526280,1,photo_li,47.621,H,405,472.496,109.216,28,33,2025-06-02
NOLSM32526281,1,photo_li,48.129,H,405,470.411,109.436,28,34,2025-06-02
NOLSM32526282,1,photo_li,44.049,I,365,460.64,110.1,28,35,2025-06-02
NOLSM32526283,1,photo_li,55.025,I,365,472.636,109.136,28,36,2025-06-02
NOLSM32526284,2,photo_li,45.376,I,365,474.185,108.82,28,37,2025-06-02
NOLSM32526285,2,photo_li,41.972,I,365,472.232,108.653,28,38,2025-06-02
NOLSM32526286,2,photo_li,48.717,I,365,472.802,108.675,28,39,2025-06-02
NOLSM32526287,2,photo_li,46.897,I,365,477.691,108.714,28,40,2025-06-02
NOLSM32526288,2,photo_li,38.454,I,365,470.525,108.305,28,41,2025-06-02
NOLSM32526289,2,photo_li,46.543,I,365,468.917,108.169,28,42,2025-06-02
NOLSM32526290,2,photo_li,39.686,I,365,469.369,108.279,28,43,2025-06-02
NOLSM32526291,2,photo_li,38.181,I,365,476.359,108.028,28,44,2025-06-02
NOLSM32526292,2,photo_li,43.749,I,365,476.968,107.855,28,45,2025-06-02
NOLSM32526293,3,photo_li,35.824,I,365,464.39,107.897,28,46,2025-06-02
NOLSM32526294,3,photo_li,40.881,I,365,479.239,107.75,28,47,2025-06-02
NOLSM32526295,3,photo_li,45.647,I,365,478.638,107.839,28,48,2025-06-02
NOLSM32526296,3,photo_li,24.252,I,365,464.032,106.173,28,49,2025-06-02
NOLSM32526297,3,photo_li,36.761,I,365,478.365,106.717,28,50,2025-06-02
NOLSM32526298,3,photo_li,30.548,I,365,466.575,106.99,28,51,2025-06-02
NOLSM32526299,3,photo_li,40.51,I,365,471.493,107.837,28,52,2025-06-02
NOLSM32526300,3,photo_li,37.61,I,365,465.256,108.291,28,53,2025-06-02
NOLSM32526301,3,photo_li,24.475,I,365,465.114,106.018,28,54,2025-06-02
NOLSM32526302,2,photo_li,47.158,G,436,561.785,107.916,8,1,2025-06-02
NOLSM32526303,3,photo_li,33.504,I,365,517.388,109.209,8,2,2025-06-02
NOLSM32526304,1,photo_li,41.168,I,365,502.029,105.953,8,3,2025-06-02
NOLSM32526305,2,photo_li,17.643,H,405,496.076,107.027,8,4,2025-06-02
NOLSM32526306,3,photo_li,32.637,H,405,503.053,108.2,8,5,2025-06-02
NOLSM32526307,1,photo_li,38.217,H,405,515.228,108.253,8,6,2025-06-02
NOLSM32526308,2,photo_li,51.616,I,365,494.085,110.344,8,7,2025-06-02
NOLSM32526309,3,photo_li,62.24,I,365,516.27,107.931,8,8,2025-06-02
NOLSM32526310,1,photo_li,25.473,G,436,501.585,109.483,8,9,2025-06-02
NOLSM32526311,2,photo_li,41.322,H,405,523.421,104.564,8,10,2025-06-02
NOLSM32526312,3,photo_li,44.466,H,405,534.324,109.278,8,11,2025-06-02
NOLSM32526313,1,photo_li,54.64,G,436,539.973,106.484,8,12,2025-06-02
NOLSM32526314,2,photo_li,38.919,G,436,547.018,107.436,8,13,2025-06-02
NOLSM32526315,3,photo_li,50.705,I,365,517.398,107.771,8,14,2025-06-02
NOLSM32526316,1,photo_li,40.61,G,436,521.486,108.223,8,15,2025-06-02
NOLSM32526317,3,photo_li,54.327,H,405,524.268,107.753,8,16,2025-06-02
NOLSM32526318,1,photo_li,44.916,G,436,536.613,108.246,8,17,2025-06-02
NOLSM32526319,2,photo_li,46.299,I,365,518.818,105.675,8,18,2025-06-02
NOLSM32526320,3,photo_li,36.251,G,436,509.467,107.373,8,19,2025-06-02
NOLSM32526321,1,photo_li,35.551,G,436,509.472,106.42,8,20,2025-06-02
NOLSM32526322,3,photo_li,35.112,I,365,462.943,107.493,8,21,2025-06-02
NOLSM32526323,1,photo_li,52.364,H,405,508.407,110.204,8,22,2025-06-02
NOLSM32526324,2,photo_li,56.058,H,405,512.705,107.651,8,23,2025-06-02
NOLSM32526325,3,photo_li,46.043,G,436,526.133,108.447,8,24,2025-06-02
NOLSM32526326,1,photo_li,57.387,H,405,566.494,107.921,8,25,2025-06-02
NOLSM32526327,2,photo_li,56.109,H,405,517.058,109.595,8,26,2025-06-02
NOLSM32526328,3,photo_li,45.617,G,436,532.389,110.42,8,27,2025-06-02
NOLSM32526329,2,photo_li,52.193,H,405,518.495,108.72,28,1,2025-06-02
NOLSM32526330,3,photo_li,54.151,H,405,501.231,108.87,28,2,2025-06-02
NOLSM32526331,1,photo_li,55.12,H,405,506.012,108.078,28,3,2025-06-02
NOLSM32526332,2,photo_li,53.845,H,405,521.074,108.61,28,4,2025-06-02
NOLSM32526333,3,photo_li,58.222,H,405,518.695,108.62,28,5,2025-06-02
NOLSM32526334,1,photo_li,47.755,H,405,514.986,109.224,28,6,2025-06-02
NOLSM32526335,2,photo_li,48.072,H,405,510.877,109.38,28,7,2025-06-02
NOLSM32526336,3,photo_li,43.99,I,365,464.955,109.885,28,8,2025-06-02
NOLSM32526337,1,photo_li,54.874,I,365,478.735,109.211,28,9,2025-06-02
NOLSM32526338,2,photo_li,45.403,I,365,472.468,108.711,28,10,2025-06-02
NOLSM32526339,3,photo_li,41.866,I,365,474.516,108.747,28,11,2025-06-02
NOLSM32526340,1,photo_li,48.727,I,365,473.683,108.657,28,12,2025-06-02
NOLSM32526341,2,photo_li,46.825,I,365,478.657,108.693,28,13,2025-06-02
NOLSM32526342,3,photo_li,38.427,I,365,466.048,108.563,28,14,2025-06-02
NOLSM32526343,1,photo_li,46.838,I,365,475.134,108.607,28,15,2025-06-02
NOLSM32526344,2,photo_li,39.733,I,365,467.042,108.309,28,16,2025-06-02
NOLSM32526345,3,photo_li,38.074,I,365,470.367,107.859,28,17,2025-06-02
NOLSM32526346,1,photo_li,43.787,I,365,474.715,107.679,28,18,2025-06-02
NOLSM32526347,2,photo_li,35.687,I,365,464.645,108.007,28,19,2025-06-02
NOLSM32526348,3,photo_li,40.723,I,365,479.102,107.676,28,20,2025-06-02
NOLSM32526349,1,photo_li,45.422,I,365,478.464,107.92,28,21,2025-06-02
NOLSM32526350,2,photo_li,24.382,I,365,464.024,105.974,28,22,2025-06-02
NOLSM32526351,3,photo_li,36.746,I,365,478.124,106.775,28,23,2025-06-02
NOLSM32526352,1,photo_li,30.639,I,365,466.64,106.82,28,24,2025-06-02
NOLSM32526353,2,photo_li,40.575,I,365,471.615,107.953,28,25,2025-06-02
NOLSM32526354,3,photo_li,37.544,I,365,465.307,108.233,28,26,2025-06-02
NOLSM32526355,2,photo_li,24.787,I,365,465.162,106.197,28,27,2025-06-02
NOLSM32526356,1,photo_li,36.398,H,405,516.438,108.481,9,28,2025-06-03
NOLSM32526357,1,photo_li,38.811,H,405,515.076,108.225,9,29,2025-06-03
NOLSM32526358,1,photo_li,37.68,I,365,531.385,107.772,9,30,2025-06-03
NOLSM32526359,1,photo_li,32.383,G,436,505.819,106.333,9,31,2025-06-03
NOLSM32526360,1,photo_li,44.065,G,436,522.65,108.055,9,32,2025-06-03
NOLSM32526361,1,photo_li,53.578,G,436,515.417,109.846,9,33,2025-06-03
NOLSM32526362,1,photo_li,26.922,G,436,473.218,109.865,9,34,2025-06-03
NOLSM32526363,1,photo_li,39.2,G,436,521.722,105.984,9,35,2025-06-03
NOLSM32526364,1,photo_li,39.882,H,405,551.425,108.134,9,36,2025-06-03
NOLSM32526365,2,photo_li,42.22,I,365,567.731,108.489,9,37,2025-06-03
NOLSM32526366,2,photo_li,42.596,H,405,539.36,106.2,9,38,2025-06-03
NOLSM32526367,2,photo_li,52.596,I,365,527.766,108.152,9,39,2025-06-03
NOLSM32526368,2,photo_li,43.104,G,436,543.439,110.236,9,40,2025-06-03
NOLSM32526369,2,photo_li,41.14,I,365,526.983,108.176,9,41,2025-06-03
NOLSM32526370,2,photo_li,8.253,G,436,518.947,104.844,9,42,2025-06-03
NOLSM32526371,2,photo_li,37.826,I,365,506.554,108.461,9,43,2025-06-03
NOLSM32526372,2,photo_li,29.761,I,365,522.232,110.243,9,44,2025-06-03
NOLSM32526373,2,photo_li,23.842,I,365,559.25,105.767,9,45,2025-06-03
NOLSM32526374,3,photo_li,45.198,G,436,536.726,108.106,9,46,2025-06-03
NOLSM32526375,3,photo_li,47.317,I,365,505.67,106.795,9,47,2025-06-03
NOLSM32526376,3,photo_li,34.26,H,405,539.871,108.267,9,48,2025-06-03
NOLSM32526377,3,photo_li,29.488,I,365,514.039,108.093,9,49,2025-06-03
NOLSM32526378,3,photo_li,41.413,G,436,491.879,106.891,9,50,2025-06-03
NOLSM32526379,3,photo_li,33.815,G,436,497.516,106.248,9,51,2025-06-03
NOLSM32526380,3,photo_li,30.008,G,436,521.878,108.488,9,52,2025-06-03
NOLSM32526381,3,photo_li,76.164,H,405,495.745,108.931,9,53,2025-06-03
NOLSM32526382,3,photo_li,35.637,G,436,522.315,105.322,9,54,2025-06-03
NOLSM32526383,1,photo_li,35.578,I,365,474.958,106.853,29,28,2025-06-03
