No_Die,photo_soft_Chamber,process 2,resist_target,N2_HMDS,pressure_HMDS,temp_HMDS,temp_HMDS_bake,time_HMDS_bake,spin1,spin2,spin3,photoresist_bake,temp_softbake,time_softbake,Lot_Num,Wafer_Num,Datetime,lithography_Chamber,Process 2-1,Line_CD,UV_type,Wavelength,Resolution,Energy_Exposure,Etching_Chamber,Process 3,Thin F4,Thin F3,Thin F2,Thin F1,Temp_Etching,Source_Power,Selectivity,Chamber_Num,process4,Flux60s,Flux90s,Flux160s,Flux480s,Flux840s,input_Energy,Temp_implantation,Furance_Temp,RTA_Temp,Ox_Chamber,process,type,Temp_OXid,Vapor,ppm,Pressure,Oxid_time,thickness,Target,Error_message,group_id,error_class,wafer_map_truncated,oxidation_sentinel_flag,photo_softbake_sentinel_flag,photo_litho_sentinel_flag,etching_sentinel_flag,ion_implant_sentinel_flag,any_process_sentinel_flag,oxidation_rate_nm_per_min,oxid_thickness_spec_gap,oxid_below_spec,cd_resolution_ratio,exposure_energy_per_cd_nm,line_cd_band_gap,line_cd_out_of_band,total_etch_removal,etch_rate_stage1,etch_rate_stage2,etch_rate_stage3,total_flux_60_480,anneal_temp_diff
NOLSM32527346,1,Photo,0.897,17.924,14.956,20.002,200.302,90.082,500.344,4036.892,5006.796,4.892,91.887,30.159,22,43,2025-06-16,2,photo_li,40.517,G,436,551.146,109.223,1,Etching,179.0,1340.0,3633.0,5691.0,71.163,51.813,0.848,1,Implantation,4590000000000000.0,2.24e+16,1.89e+17,2.98e+17,6e+17,32501.279,104.371,927.0,157,2,Oxidation,dry,890.21,O2,22.29,0.09,33,710.64,45,none,22_43,none,False,False,False,False,False,False,False,21.534545454545455,-10.639999999999986,0,0.07351409608343344,2.695732655428585,0.0,0,5512.0,2058.0,2293.0,1161.0,5.1399e+17,770.0
NOLSM32527347,1,Photo,0.997,15.514,15.037,19.963,201.082,90.127,501.103,4014.041,5024.367,5.003,92.129,30.033,22,44,2025-06-16,2,photo_li,25.508,G,436,548.907,108.641,2,Etching,187.0,1472.0,3635.0,5695.0,70.954,51.632,1.201,2,Implantation,1.61e+16,1.06e+17,1.09e+17,3.01e+17,6e+17,32502.11,103.88,927.0,156,2,Oxidation,dry,882.03,O2,22.2,0.22,32,711.09,57,none,22_44,none,False,False,False,False,False,False,False,22.2215625,-11.090000000000032,0,0.046470531437930285,4.259095185824056,0.0,0,5508.0,2060.0,2163.0,1285.0,5.321e+17,771.0
NOLSM32527348,1,Photo,0.926,16.861,14.977,19.928,201.097,89.988,500.907,3985.985,5024.618,5.107,91.939,30.009,22,45,2025-06-16,2,photo_li,29.026,G,436,549.849,108.251,3,Etching,192.0,1376.0,3634.0,5725.0,70.98,50.912,0.989,3,Implantation,5060000000000000.0,4790000000000000.0,6.58e+16,2.99e+17,6e+17,32498.544,103.414,927.0,155,2,Oxidation,dry,873.01,O2,22.26,0.33,32,710.79,51,none,22_45,none,False,False,False,False,False,False,False,22.2121875,-10.789999999999964,0,0.05278903844510038,3.7294494591056297,0.0,0,5533.0,2091.0,2258.0,1184.0,3.7465e+17,772.0
NOLSM32527349,1,Photo,0.7,16.737,14.732,19.799,201.196,90.102,501.269,4047.405,5027.692,5.078,92.293,30.063,22,46,2025-06-16,3,photo_li,32.514,G,436,555.827,108.75,1,Etching,174.0,1400.0,3637.0,5695.0,71.051,51.842,1.155,1,Implantation,8130000000000000.0,1.1e+17,2.96e+16,3.01e+17,6e+17,32500.364,102.9,926.0,155,2,Oxidation,dry,875.68,O2,32.86,0.4,32,711.89,66,none,22_46,none,False,False,False,False,False,False,False,22.2465625,-11.889999999999986,0,0.05849661855217541,3.3447130466875805,0.0,0,5521.0,2058.0,2237.0,1226.0,4.4873e+17,771.0
NOLSM32527350,1,Photo,0.671,15.985,15.019,19.952,195.628,89.73,502.068,3955.421,5051.52,5.035,92.141,30.03,22,47,2025-06-16,3,photo_li,24.551,G,436,545.501,108.755,2,Etching,206.0,1422.0,3639.0,5711.0,71.197,53.214,1.041,2,Implantation,2.06e+16,973000000000000.0,1.32e+17,3e+17,6e+17,32497.553,103.892,926.0,156,2,Oxidation,dry,883.88,O2,31.85,0.15,32,712.92,75,none,22_47,none,False,False,False,False,False,False,False,22.27875,-12.919999999999959,0,0.045006333627252745,4.429758461977109,0.4490000000000016,1,5505.0,2072.0,2217.0,1216.0,4.53573e+17,770.0
NOLSM32527351,1,Photo,1.181,16.409,14.983,20.081,196.262,90.085,501.571,4062.839,5038.376,4.937,92.003,30.102,22,48,2025-06-16,3,photo_li,31.257,G,436,565.178,108.148,3,Etching,170.0,1392.0,3640.0,5710.0,71.308,50.749,0.952,3,Implantation,1.21e+16,3.16e+16,2270000000000.018,3.01e+17,6e+17,32501.428,103.649,926.0,155,2,Oxidation,dry,882.52,O2,39.41,0.27,31,713.1,81,none,22_48,none,False,False,False,False,False,False,False,23.003225806451614,-13.100000000000023,0,0.055304700466047865,3.459960968743001,0.0,0,5540.0,2070.0,2248.0,1222.0,3.4470227e+17,771.0
NOLSM32527352,1,Photo,1.669,16.915,15.026,19.875,196.534,90.103,500.565,4071.892,5013.131,5.051,92.105,29.976,22,49,2025-06-16,3,photo_li,23.67,G,436,559.422,107.897,1,Etching,299.0,1332.0,3639.0,5694.0,71.453,52.018,1.043,1,Implantation,1.81e+16,2.24e+16,1.04e+18,3.01e+17,6e+17,32501.592,103.058,925.0,155,2,Oxidation,dry,874.72,O2,32.85,0.09,32,695.64,81,none,22_49,none,False,False,False,False,False,False,False,21.73875,4.360000000000014,1,0.04231152868496413,4.558386142796789,1.3299999999999983,1,5395.0,2055.0,2307.0,1033.0,1.3815e+18,770.0
NOLSM32527353,1,Photo,1.334,16.888,14.921,20.036,197.639,90.05,501.157,3985.722,5033.257,5.092,91.7,30.032,22,50,2025-06-16,3,photo_li,28.876,G,436,551.293,107.966,2,Etching,213.0,1477.0,3641.0,5714.0,71.497,50.759,1.255,2,Implantation,2440000000000000.0,1.06e+17,6020000000000000.0,3e+17,6e+17,32500.3,103.023,926.0,155,2,Oxidation,dry,888.15,O2,38.0,0.25,30,713.6,87,none,22_50,none,False,False,False,False,False,False,False,23.78666666666667,-13.600000000000023,0,0.05237868066527237,3.7389527635406563,0.0,0,5501.0,2073.0,2164.0,1264.0,4.1446e+17,771.0
NOLSM32527354,1,Photo,1.128,16.623,15.071,20.111,197.811,90.078,500.389,3978.726,5011.044,4.899,91.642,30.056,22,51,2025-06-16,3,photo_li,29.699,G,436,555.131,108.581,3,Etching,277.0,1346.0,3642.0,5726.0,71.235,50.932,0.966,3,Implantation,1.05e+16,4790000000000000.0,4.11e+17,3e+17,6e+17,32501.567,102.883,929.0,154,2,Oxidation,dry,879.95,O2,39.81,0.4,28,712.29,120,none,22_51,none,False,False,False,False,False,False,False,25.43892857142857,-12.289999999999964,0,0.0534990839999928,3.6560490252197044,0.0,0,5449.0,2084.0,2296.0,1069.0,7.2629e+17,775.0
NOLSM32527355,1,Photo,1.921,17.342,14.987,20.104,197.088,89.933,500.861,4056.051,5018.642,4.963,91.764,30.135,22,52,2025-06-16,3,photo_li,25.995,G,436,559.319,108.246,1,Etching,221.0,1409.0,3643.0,5686.0,71.181,51.147,0.972,1,Implantation,6910000000000000.0,1.1e+17,6890000000000000.0,3.01e+17,6e+17,32501.362,103.206,929.0,155,2,Oxidation,dry,888.3,O2,35.46,0.16,31,713.67,114,none,22_52,none,False,False,False,False,False,False,False,23.021612903225805,-13.669999999999959,0,0.046476161188874335,4.1641084824004615,0.0,0,5465.0,2043.0,2234.0,1188.0,4.248e+17,774.0
NOLSM32527356,1,Photo,1.976,16.284,14.934,19.903,197.808,89.993,500.541,4029.064,5014.461,5.054,91.298,29.977,22,53,2025-06-16,3,photo_li,28.685,G,436,553.675,107.893,2,Etching,203.0,1464.0,3640.0,5708.0,71.385,51.12,1.032,2,Implantation,2.03e+16,1.45e+17,9.62e+16,3e+17,6e+17,32498.745,102.786,925.0,154,2,Oxidation,dry,883.51,O2,28.68,0.05,30,713.88,54,none,22_53,none,False,False,False,False,False,False,False,23.796,-13.879999999999995,0,0.05180837133697566,3.761303817326129,0.0,0,5505.0,2068.0,2176.0,1261.0,5.615e+17,771.0
NOLSM32527357,1,Photo,1.838,16.78,15.157,19.918,197.199,90.016,499.709,3971.22,4993.418,5.004,91.337,29.936,22,54,2025-06-16,3,photo_li,20.272,G,436,552.645,107.914,3,Etching,161.0,1471.0,3639.0,5691.0,71.214,51.68,1.018,3,Implantation,1.82e+16,1.82e+17,6.58e+17,3.01e+17,6e+17,32501.121,103.111,924.0,155,2,Oxidation,dry,889.88,O2,34.56,0.23,27,712.81,84,none,22_54,none,False,False,False,False,False,False,False,26.400370370370368,-12.809999999999945,0,0.03668177582353952,5.323303078137333,4.7280000000000015,1,5530.0,2052.0,2168.0,1310.0,1.1592e+18,769.0
NOLSM32527358,1,Photo,1.863,17.201,14.967,19.828,198.196,89.852,503.355,4084.923,4933.767,4.985,90.52,30.01,2,1,2025-06-16,2,photo_li,43.412,H,405,472.822,106.743,2,Etching,402.0,1399.0,3648.0,5735.0,70.319,50.979,0.93,2,Implantation,5930000000000000.0,9.22e+16,1.2e+17,3e+17,6e+17,31490.944,105.851,890.0,154,1,Oxidation,dry,1058.96,O2,32.45,0.28,114,707.34,91,none,2_1,none,True,False,False,False,False,False,False,6.204736842105263,-7.340000000000032,0,0.09181467867400417,2.4588362664701005,0.0,0,5333.0,2087.0,2249.0,997.0,5.1813e+17,736.0
NOLSM32527359,1,Photo,1.971,13.831,15.114,20.055,199.533,89.91,493.783,4045.065,5009.371,5.04,89.466,30.14,2,2,2025-06-16,3,photo_li,44.899,G,436,534.436,109.396,3,Etching,288.0,1457.0,3669.0,5712.0,72.003,52.548,1.067,3,Implantation,1.12e+16,9.48e+16,5.56e+17,3.01e+17,6e+17,32725.232,103.748,911.0,156,1,Oxidation,wet,1240.39,H2O,37.52,0.3,106,706.99,109,none,2_2,none,True,False,False,False,False,False,False,6.669716981132075,-6.990000000000009,0,0.08401193033403438,2.436490790440767,0.0,0,5424.0,2043.0,2212.0,1169.0,9.63e+17,755.0
NOLSM32527360,2,Photo,1.214,14.638,15.179,20.022,199.262,89.921,504.006,4009.996,5055.396,5.035,92.72,30.102,2,3,2025-06-16,1,photo_li,42.488,G,436,541.649,107.081,3,Etching,475.0,1425.0,3642.0,5712.0,71.388,51.368,0.911,3,Implantation,7300000000000000.0,6.26e+16,8.16e+17,3.01e+17,6e+17,31538.313,103.814,896.0,152,1,Oxidation,wet,1097.01,H2O,32.85,0.16,165,714.61,93,none,2_3,none,True,False,False,False,False,False,False,4.330969696969697,-14.610000000000014,0,0.0784419430295265,2.520264545283374,0.0,0,5237.0,2070.0,2217.0,950.0,1.1869e+18,744.0
NOLSM32527361,2,Photo,0.087,13.526,14.838,20.058,200.686,89.999,499.59,4080.107,5004.147,5.009,92.21,29.74,2,4,2025-06-16,3,photo_li,46.03,H,405,542.378,107.173,1,Etching,124.0,1571.0,3644.0,5705.0,71.58,50.379,0.982,1,Implantation,1.79e+16,9.12e+16,6.31e+17,3e+17,6e+17,31998.105,100.424,920.0,154,1,Oxidation,dry,1132.92,O2,32.32,0.05,174,704.23,42,none,2_4,none,True,False,False,False,False,False,False,4.0472988505747125,-4.230000000000018,0,0.08486701156757832,2.328329350423637,0.0,0,5581.0,2061.0,2073.0,1447.0,1.0401e+18,766.0
NOLSM32527362,3,Photo,0.958,14.885,15.105,19.965,197.272,89.866,499.291,4039.65,5119.012,5.054,90.901,29.808,2,5,2025-06-16,1,photo_li,63.209,H,405,510.84,108.327,1,Etching,479.0,1655.0,3653.0,5687.0,71.046,50.902,1.176,1,Implantation,9720000000000000.0,8.64e+16,6.33e+17,3e+17,6e+17,31811.779,103.384,923.0,154,1,Oxidation,wet,1023.02,H2O,37.97,0.11,75,699.6,149,none,2_5,none,True,False,False,False,False,False,False,9.328000000000001,0.39999999999997726,1,0.12373541617727665,1.713790757645272,8.209000000000003,1,5208.0,2034.0,1998.0,1176.0,1.02912e+18,769.0
NOLSM32527363,3,Photo,1.468,17.501,15.067,20.056,195.831,89.966,498.411,4104.103,4976.3,5.149,90.711,29.899,2,6,2025-06-16,3,photo_li,35.119,H,405,518.309,106.276,3,Etching,395.0,1259.0,3666.0,5729.0,71.297,51.879,0.985,3,Implantation,1.34e+16,1.69e+17,3.92e+17,3.01e+17,6e+17,32124.194,104.432,900.0,157,1,Oxidation,wet,1101.36,H2O,31.79,0.25,167,702.71,77,none,2_6,none,True,False,False,False,False,False,False,4.2078443113772455,-2.7100000000000364,0,0.06775687861873902,3.026168171075486,0.0,0,5334.0,2063.0,2407.0,864.0,8.754e+17,743.0
NOLSM32527364,1,Photo,1.033,18.785,14.972,19.968,205.539,89.892,495.355,4036.241,5079.026,5.192,94.403,30.099,2,7,2025-06-16,1,photo_li,34.184,H,405,541.369,111.044,3,Etching,387.0,1531.0,3658.0,5708.0,71.104,50.769,0.937,3,Implantation,8520000000000000.0,1.9e+17,5.61e+17,2.98e+17,6e+17,30891.272,100.382,910.0,154,2,Oxidation,wet,1159.84,H2O,30.63,0.25,151,706.22,105,none,2_7,none,True,False,False,False,False,False,False,4.676953642384106,-6.220000000000027,0,0.06314362292632196,3.2484203135970047,0.0,0,5321.0,2050.0,2127.0,1144.0,1.05752e+18,756.0
NOLSM32527365,1,Photo,1.322,17.818,14.917,19.935,192.96,89.76,495.716,4082.973,5024.789,4.922,92.974,29.922,2,8,2025-06-16,2,photo_li,24.331,G,436,520.063,107.935,2,Etching,304.0,1555.0,3685.0,5693.0,70.968,51.001,1.017,2,Implantation,9280000000000000.0,1.04e+17,8.95e+17,3.01e+17,6e+17,31517.072,105.737,885.0,153,2,Oxidation,dry,1040.92,O2,35.76,0.23,113,713.18,176,none,2_8,none,True,False,False,False,False,False,False,6.3113274336283185,-13.17999999999995,0,0.046784716467043415,4.436110311947721,0.6690000000000005,1,5389.0,2008.0,2130.0,1251.0,1.30928e+18,732.0
NOLSM32527366,1,Photo,0.783,13.079,14.793,20.162,200.86,89.936,499.197,4003.083,4996.613,5.002,92.534,30.076,2,9,2025-06-16,3,photo_li,64.499,I,365,495.794,108.077,1,Etching,484.0,1604.0,3668.0,5694.0,69.705,51.99,0.913,1,Implantation,1.42e+16,1.32e+17,8e+17,3e+17,6e+17,31790.326,100.885,867.0,150,2,Oxidation,dry,1131.66,O2,43.01,0.35,64,704.02,115,none,2_9,none,True,False,False,False,False,False,False,11.0003125,-4.019999999999982,0,0.1300923367366285,1.6756383819904186,9.498999999999995,1,5210.0,2026.0,2064.0,1120.0,1.2462e+18,717.0
NOLSM32527367,2,Photo,0.93,17.486,14.844,19.783,197.885,90.112,505.597,4067.813,5103.647,4.994,94.778,30.027,2,10,2025-06-16,1,photo_li,34.301,G,436,546.697,108.892,1,Etching,147.0,1492.0,3654.0,5716.0,70.693,51.604,0.95,1,Implantation,6520000000000000.0,8.25e+16,6.08e+17,3.01e+17,6e+17,32067.785,102.741,901.0,154,2,Oxidation,dry,1011.53,O2,27.18,0.28,113,711.51,69,none,2_10,none,True,False,False,False,False,False,False,6.296548672566372,-11.509999999999991,0,0.06274225027757606,3.1746013235765718,0.0,0,5569.0,2062.0,2162.0,1345.0,9.9802e+17,747.0
NOLSM32527368,2,Photo,1.486,15.634,14.775,20.037,204.148,89.886,503.538,4024.449,5010.798,4.929,89.422,30.041,2,11,2025-06-16,2,photo_li,43.284,G,436,500.944,106.912,2,Etching,543.0,1349.0,3658.0,5709.0,71.094,51.065,1.166,2,Implantation,1.42e+16,1.49e+17,5.79e+17,3.01e+17,6e+17,31126.88,105.173,893.0,158,2,Oxidation,wet,1096.87,H2O,39.13,0.3,147,723.57,128,none,2_11,none,True,False,False,False,False,False,False,4.922244897959184,-23.57000000000005,0,0.0864048676099524,2.4700120136771093,0.0,0,5166.0,2051.0,2309.0,806.0,1.0432e+18,735.0
NOLSM32527369,2,Photo,1.841,19.281,15.023,19.927,201.916,90.053,500.326,4021.684,5107.398,5.08,92.805,30.096,2,12,2025-06-16,3,photo_li,43.757,H,405,539.578,108.579,3,Etching,620.0,1462.0,3641.0,5734.0,69.891,51.453,0.881,3,Implantation,1.13e+16,1.13e+17,-6.93e+16,2.99e+17,6e+17,31104.196,102.728,923.0,157,2,Oxidation,wet,911.0,H2O,29.1,0.23,128,713.12,129,none,2_12,none,True,False,False,False,False,True,True,5.57125,-13.120000000000005,0,0.08109485560938363,2.481408688895491,0.0,0,5114.0,2093.0,2179.0,842.0,3.54e+17,766.0
NOLSM32527370,3,Photo,1.536,15.255,15.125,20.003,200.679,90.138,503.687,4031.001,5017.677,5.1,90.513,30.106,2,13,2025-06-16,1,photo_li,50.362,H,405,503.295,107.938,3,Etching,404.0,1499.0,3648.0,5725.0,70.874,51.775,1.012,3,Implantation,1.11e+16,1.23e+17,4.51e+17,3.02e+17,6e+17,32566.618,100.009,887.0,155,2,Oxidation,dry,1167.06,O2,27.47,0.16,68,708.25,132,none,2_13,none,True,False,False,False,False,False,False,10.415441176470589,-8.25,0,0.10006457445434586,2.143242921250149,0.0,0,5321.0,2077.0,2149.0,1095.0,8.871e+17,732.0
NOLSM32527371,3,Photo,1.542,14.813,14.855,20.058,198.534,90.079,506.022,4016.117,4899.115,5.052,93.881,29.897,2,14,2025-06-16,2,photo_li,59.689,G,436,550.643,107.444,2,Etching,389.0,1522.0,3628.0,5738.0,71.684,51.158,0.935,2,Implantation,1.03e+16,8.15e+16,6.38e+17,3.01e+17,6e+17,32521.832,99.454,892.0,153,2,Oxidation,wet,1031.16,H2O,34.05,0.15,129,709.46,99,none,2_14,none,True,False,False,False,False,False,False,5.499689922480621,-9.460000000000036,0,0.10839872657965324,1.80006366332155,4.689,1,5349.0,2110.0,2106.0,1133.0,1.0308e+18,739.0
NOLSM32527372,3,Photo,0.947,15.327,14.766,19.981,196.962,90.044,500.343,3995.782,5040.486,5.003,92.266,30.13,2,15,2025-06-16,3,photo_li,50.992,G,436,509.329,107.227,1,Etching,228.0,1219.0,3658.0,5717.0,69.925,51.173,1.2,1,Implantation,1.33e+16,3.68e+16,4.29e+17,3.01e+17,6e+17,31358.528,104.993,899.0,152,2,Oxidation,wet,1180.56,H2O,38.06,-0.01,179,703.06,62,none,2_15,none,True,True,False,False,False,False,True,3.9277094972067035,-3.0599999999999454,0,0.10011603501862254,2.102820050203954,0.0,0,5489.0,2059.0,2439.0,991.0,7.801e+17,747.0
NOLSM32527373,1,Photo,1.531,15.443,14.996,19.995,201.612,89.804,503.327,4068.566,5097.364,5.123,93.68,29.736,2,16,2025-06-16,1,photo_li,30.216,I,365,536.63,109.846,1,Etching,480.0,1382.0,3689.0,5722.0,71.646,50.974,0.878,1,Implantation,1.06e+16,1.22e+16,3.96e+17,3.01e+17,6e+17,31818.299,102.593,920.0,152,3,Oxidation,dry,1030.82,O2,33.82,0.25,55,705.34,125,none,2_16,none,True,False,False,False,False,False,False,12.824363636363637,-5.340000000000032,0,0.05630695264893875,3.6353587503309504,0.0,0,5242.0,2033.0,2307.0,902.0,7.198e+17,768.0
NOLSM32527374,1,Photo,1.308,19.248,14.742,19.901,200.62,90.008,501.378,4031.951,5025.811,4.82,92.261,30.085,2,17,2025-06-16,2,photo_li,51.107,G,436,516.139,108.361,2,Etching,324.0,1624.0,3640.0,5743.0,71.164,52.276,0.893,2,Implantation,1.69e+16,9.4e+16,5.7e+17,3.01e+17,6e+17,31391.295,106.27,911.0,159,3,Oxidation,wet,1154.17,H2O,33.18,0.15,121,694.98,97,none,2_17,none,True,False,False,False,False,False,False,5.743636363636364,5.019999999999982,1,0.09901790021680205,2.1202770657639856,0.0,0,5419.0,2103.0,2016.0,1300.0,9.819e+17,752.0
NOLSM32527375,1,Photo,1.073,13.939,15.063,19.939,195.527,89.975,501.984,4061.281,4970.803,5.034,91.22,29.988,2,18,2025-06-16,3,photo_li,51.051,G,436,540.759,108.172,3,Etching,208.0,1474.0,3646.0,5737.0,70.911,51.811,1.023,3,Implantation,6160000000000000.0,1.62e+17,5.93e+17,3.01e+17,6e+17,32378.315,104.586,900.0,150,3,Oxidation,wet,984.91,H2O,35.08,0.1,125,699.49,62,none,2_18,none,True,False,False,False,False,False,False,5.5959200000000004,0.5099999999999909,1,0.0944061957359933,2.1189007071360013,0.0,0,5529.0,2091.0,2172.0,1266.0,1.06216e+18,750.0
NOLSM32527376,2,Photo,1.513,16.118,15.006,19.898,204.021,89.811,505.073,4055.331,5069.972,5.07,93.429,30.056,2,19,2025-06-16,1,photo_li,34.007,G,436,556.897,107.876,3,Etching,419.0,1528.0,3677.0,5728.0,71.024,51.735,1.004,3,Implantation,1.05e+16,1.83e+17,6.4e+17,3e+17,6e+17,31655.862,106.175,892.0,151,3,Oxidation,wet,1141.72,H2O,25.15,0.18,186,709.21,157,none,2_19,none,True,False,False,False,False,False,False,3.812956989247312,-9.210000000000036,0,0.0610651520837785,3.172170435498574,0.0,0,5309.0,2051.0,2149.0,1109.0,1.1335e+18,741.0
NOLSM32527377,2,Photo,1.828,15.399,15.131,20.007,201.812,89.903,500.471,4080.576,4922.179,5.227,92.2,29.92,2,20,2025-06-16,2,photo_li,29.239,G,436,533.19,108.649,2,Etching,481.0,1479.0,3648.0,5710.0,71.03,51.348,1.068,2,Implantation,1.22e+16,8.92e+16,1.19e+17,3e+17,6e+17,31475.0,104.564,867.0,155,3,Oxidation,wet,1183.62,H2O,32.27,0.11,178,703.57,184,none,2_20,none,True,False,False,False,False,False,False,3.9526404494382024,-3.57000000000005,0,0.05483786267559406,3.7158931564006976,0.0,0,5229.0,2062.0,2169.0,998.0,5.204e+17,712.0
NOLSM32527378,2,Photo,1.392,16.409,14.932,20.111,203.37,90.189,502.873,3892.106,5020.375,4.982,92.528,30.159,2,21,2025-06-16,3,photo_li,58.271,H,405,518.38,109.194,1,Etching,319.0,1676.0,3672.0,5722.0,70.216,51.794,0.908,1,Implantation,1.01e+16,1.34e+17,5.19e+17,3.01e+17,6e+17,32535.641,100.916,894.0,153,3,Oxidation,dry,1226.0,O2,30.93,0.16,135,693.95,128,none,2_21,none,True,False,False,False,False,False,False,5.140370370370371,6.0499999999999545,1,0.1124098151934874,1.8738995383638517,3.271000000000001,1,5403.0,2050.0,1996.0,1357.0,9.641e+17,741.0
NOLSM32527379,3,Photo,1.264,15.592,15.067,20.164,199.715,90.135,497.455,4003.654,4987.496,5.12,90.121,30.051,2,22,2025-06-16,1,photo_li,50.228,H,405,511.261,107.412,1,Etching,411.0,1499.0,3654.0,5732.0,72.246,50.786,0.968,1,Implantation,6900000000000000.0,7.73e+16,7.22e+17,3e+17,6e+17,30855.359,104.224,891.0,151,3,Oxidation,dry,1189.32,O2,44.59,0.34,91,712.06,171,none,2_22,none,True,False,False,False,False,False,False,7.824835164835164,-12.059999999999945,0,0.09824336297898725,2.138488492474317,0.0,0,5321.0,2078.0,2155.0,1088.0,1.1062e+18,740.0
NOLSM32527380,3,Photo,1.078,15.593,15.195,19.955,203.199,89.899,495.518,4108.252,5063.627,5.131,92.018,29.942,2,23,2025-06-16,2,photo_li,48.387,G,436,534.74,108.073,2,Etching,339.0,1407.0,3643.0,5711.0,70.218,50.444,1.13,2,Implantation,1.58e+16,7.24e+16,1.7e+17,3e+17,6e+17,31108.429,102.266,871.0,159,3,Oxidation,wet,1080.14,H2O,32.66,0.12,90,707.48,59,none,2_23,none,True,False,False,False,False,False,False,7.860888888888889,-7.480000000000018,0,0.09048696562815574,2.233513133692934,0.0,0,5372.0,2068.0,2236.0,1068.0,5.582e+17,712.0
NOLSM32527381,3,Photo,0.725,15.322,14.978,19.997,198.051,90.076,502.139,3948.715,4974.884,5.132,92.076,29.966,2,24,2025-06-16,3,photo_li,47.322,I,365,500.124,108.303,3,Etching,237.0,1375.0,3635.0,5722.0,70.301,50.124,1.244,3,Implantation,9800000000000000.0,1.17e+17,9.72e+17,2.99e+17,6e+17,31638.843,105.511,920.0,157,3,Oxidation,dry,1139.69,O2,37.05,0.26,86,706.88,42,none,2_24,none,True,False,False,False,False,False,False,8.21953488372093,-6.8799999999999955,0,0.09462053410754133,2.2886395334094076,0.0,0,5485.0,2087.0,2260.0,1138.0,1.3978e+18,763.0
NOLSM32527382,1,Photo,0.714,15.08,15.056,20.19,201.048,90.145,503.274,3957.726,5089.256,4.8,94.615,30.137,2,25,2025-06-16,1,photo_li,49.068,G,436,511.216,109.445,3,Etching,272.0,1485.0,3663.0,5716.0,70.943,51.056,0.84,3,Implantation,6710000000000000.0,1.33e+17,5.45e+17,3.01e+17,6e+17,32033.293,104.043,905.0,152,1,Oxidation,dry,1070.73,O2,35.0,0.45,56,714.76,94,none,2_25,none,True,False,False,False,False,False,False,12.763571428571428,-14.759999999999991,0,0.09598291133297862,2.2304760740197276,0.0,0,5444.0,2053.0,2178.0,1213.0,9.8571e+17,753.0
NOLSM32527383,1,Photo,1.33,17.783,15.079,19.933,202.065,89.897,500.679,4004.494,4966.439,5.069,91.732,30.091,2,26,2025-06-16,2,photo_li,41.41,I,365,522.063,108.825,2,Etching,616.0,1374.0,3651.0,5724.0,70.362,50.378,1.026,2,Implantation,1.28e+16,7.66e+16,5.94e+17,2.99e+17,6e+17,31929.501,102.479,893.0,154,1,Oxidation,wet,1035.55,H2O,39.79,0.36,126,697.55,114,none,2_26,none,True,False,False,False,False,False,False,5.5361111111111105,2.4500000000000455,1,0.07931992882085112,2.6279884085969574,0.0,0,5108.0,2073.0,2277.0,758.0,9.824e+17,739.0
NOLSM32527384,1,Photo,1.239,19.288,14.992,19.987,198.107,90.05,504.529,3886.087,4933.759,4.733,92.5,30.106,2,27,2025-06-16,3,photo_li,46.503,G,436,499.641,107.462,1,Etching,387.0,1678.0,3688.0,5705.0,72.727,51.594,1.015,1,Implantation,1.78e+16,7.44e+16,7.06e+17,3.01e+17,6e+17,32769.096,101.959,898.0,155,1,Oxidation,dry,1163.2,O2,38.45,0.29,107,716.67,157,none,2_27,none,True,False,False,False,False,False,False,6.69785046728972,-16.66999999999996,0,0.0930728262892757,2.3108616648388276,0.0,0,5318.0,2017.0,2010.0,1291.0,1.0992e+18,743.0
NOLSM32527385,2,Photo,0.924,16.968,15.072,19.988,203.18,90.083,503.314,4062.962,5078.697,5.032,92.543,30.14,22,1,2025-06-16,1,photo_li,30.259,G,436,556.012,108.601,1,Etching,192.0,1423.0,3642.0,5683.0,71.192,51.422,0.94,1,Implantation,4050000000000000.0,3.16e+16,9.62e+16,3e+17,6e+17,32198.199,103.903,919.0,156,3,Oxidation,dry,871.44,O2,22.1,0.33,223,712.92,93,none,22_1,none,False,False,False,False,False,False,False,3.1969506726457397,-12.919999999999959,0,0.05442148730602937,3.5890478865791997,0.0,0,5491.0,2041.0,2219.0,1231.0,4.3185e+17,763.0
NOLSM32527386,2,Photo,0.735,17.019,15.061,20.166,202.407,90.02,502.339,4048.295,5060.352,5.126,92.916,29.918,22,2,2025-06-16,2,photo_li,27.001,G,436,547.616,108.735,2,Etching,194.0,1397.0,3641.0,5714.0,71.157,51.311,1.029,2,Implantation,1.44e+16,2.24e+16,6.58e+17,3e+17,6e+17,32299.931,103.453,921.0,155,3,Oxidation,dry,871.47,O2,22.06,0.34,222,711.54,102,none,22_2,none,False,False,False,False,False,False,False,3.205135135135135,-11.539999999999964,0,0.04930644831414714,4.0270730713677265,0.0,0,5520.0,2073.0,2244.0,1203.0,9.948e+17,766.0
