resist_target,N2_HMDS,pressure_HMDS,temp_HMDS,temp_HMDS_bake,time_HMDS_bake,spin1,spin2,spin3,photoresist_bake,temp_softbake,time_softbake,Line_CD,Wavelength,Resolution,Energy_Exposure,Thin F2,Thin F3,Thin F4,Temp_Etching,Source_Power,Selectivity,etch_rate_stage1,Flux60s,Flux90s,Flux160s,Flux480s,input_Energy,Temp_implantation,Furance_Temp,RTA_Temp,Temp_OXid,ppm,Pressure,Oxid_time,oxid_thickness_spec_gap,oxidation_rate_nm_per_min,oxidation_sentinel_flag,etching_sentinel_flag,ion_implant_sentinel_flag,type,Vapor,Target,Lot_Num,group_id,error_class
0.921,16.375,14.985,20.008,199.796,90.028,505.202,3922.24,5132.147,5.165,91.984,30.129,31.608,365,537.598,107.134,3628.0,1628.0,256.0,70.157,51.316,1.175,2109.0,1.15e+16,9.78e+16,6.65e+16,2.99e+17,32874.995,101.784,911.0,156,1114.72,32.8,0.4,90,-10.899999999999975,7.898888888888889,False,False,False,dry,O2,117,1,1_4,none
1.726,19.451,14.931,20.017,201.998,89.89,500.025,3981.775,4873.391,5.139,91.839,30.01,28.196,365,506.705,110.35,3644.0,1321.0,411.0,70.911,51.646,0.95,2071.0,1.76e+16,8.78e+16,6.01e+17,2.99e+17,32162.315,100.52,916.0,155,1062.36,39.43,0.15,128,-5.559999999999945,5.5121875,False,False,False,dry,O2,95,1,1_3,none
0.894,14.729,15.08,20.012,198.856,90.014,492.177,3960.694,5065.214,4.989,92.43,30.008,29.818,405,502.118,107.121,3657.0,1574.0,317.0,69.616,52.438,0.905,2023.0,9710000000000000.0,1.39e+17,3.84e+17,3.02e+17,31580.211,104.21,919.0,154,1218.18,31.86,0.07,137,3.289999999999964,5.085474452554744,False,False,False,wet,H2O,102,1,1_2,none
0.93,18.143,15.087,19.965,197.722,89.985,503.315,4047.457,4947.582,4.945,94.306,30.016,27.262,436,516.691,110.386,3674.0,1484.0,365.0,72.528,50.152,0.947,2059.0,1.26e+16,1.11e+17,6e+17,3.03e+17,30954.011,104.335,897.0,152,1098.09,29.02,0.47,149,-3.539999999999964,4.7217449664429525,False,False,False,dry,O2,104,1,1_14,none
1.478,16.042,15.095,20.074,199.787,90.138,496.265,4062.798,4931.28,4.942,94.054,30.084,43.707,405,472.778,110.393,3664.0,1490.0,447.0,71.59,51.019,1.071,2068.0,9520000000000000.0,4.84e+16,9.96e+17,2.99e+17,31603.447,106.004,910.0,156,1112.65,32.44,0.16,112,-3.57000000000005,6.281875,False,False,False,dry,O2,124,1,1_43,none
0.998,16.53,14.891,20.035,205.453,90.065,507.112,4054.677,4965.182,5.186,92.216,29.793,24.468,365,516.909,108.524,3679.0,1389.0,151.0,71.408,51.393,1.076,2021.0,1.45e+16,8.04e+16,3.24e+17,3e+17,31464.038,100.035,882.0,154,1143.04,35.59,0.2,74,-9.730000000000018,9.590945945945949,False,False,False,dry,O2,97,1,1_34,none
1.804,11.987,15.115,20.121,202.045,89.911,502.485,4001.107,5031.063,5.056,91.836,29.994,51.218,405,501.037,106.956,3644.0,1323.0,359.0,71.846,51.994,1.177,2063.0,1.18e+16,9.34e+16,4.46e+17,3e+17,31997.183,103.522,924.0,149,991.81,39.96,0.13,132,-20.639999999999983,5.459393939393939,False,False,False,wet,H2O,49,1,1_33,none
1.415,15.636,15.131,19.889,200.973,90.04,495.206,4033.846,4991.209,5.146,91.874,30.016,12.718,436,507.825,103.517,3642.0,1484.0,635.0,71.859,51.319,1.134,2081.0,1.6e+16,1.35e+17,6.72e+17,2.99e+17,30418.861,103.21,890.0,157,954.15,30.28,0.21,144,-20.620000000000005,5.004305555555556,False,False,False,dry,O2,200,7,7_18,Center
1.193,13.906,14.767,20.097,204.638,90.082,501.714,4124.303,5108.474,5.082,91.248,29.994,31.814,365,560.509,108.076,3667.0,1598.0,419.0,71.147,51.878,0.933,2053.0,9770000000000000.0,1.22e+17,2.5e+17,3.01e+17,30985.918,106.33,872.0,155,1002.18,37.94,0.06,98,-9.340000000000032,7.238163265306123,False,False,False,wet,H2O,143,1,1_32,none
1.445,16.329,15.066,20.066,199.671,90.208,505.319,3922.186,5131.914,5.015,91.744,29.755,31.603,365,537.595,107.19,3628.0,1628.0,256.0,70.3,51.348,0.899,2109.0,1.15e+16,9.78e+16,6.65e+16,2.99e+17,32874.814,101.758,911.0,156,1133.64,32.85,0.28,90,-8.299999999999955,7.869999999999999,False,False,False,dry,O2,116,1,1_31,none
1.328,19.193,15.008,19.999,202.035,89.991,499.845,3981.629,4873.374,5.101,91.757,30.175,28.142,365,506.675,110.304,3644.0,1321.0,411.0,71.018,51.849,1.069,2071.0,1.76e+16,8.78e+16,6.01e+17,2.99e+17,32162.328,100.73,916.0,155,1066.14,39.42,0.22,128,3.840000000000032,5.43875,False,False,False,dry,O2,95,1,1_30,none
1.038,14.673,15.03,20.087,198.708,89.9,492.277,3960.65,5065.113,5.05,92.396,29.936,29.52,405,501.899,107.027,3657.0,1574.0,317.0,69.587,52.044,1.118,2023.0,9710000000000000.0,1.39e+17,3.84e+17,3.02e+17,31580.193,104.254,919.0,154,1236.0,32.01,0.27,137,-8.370000000000005,5.170583941605839,False,False,False,wet,H2O,102,1,1_29,none
1.812,11.724,15.204,19.96,201.613,89.99,504.494,4014.793,5118.311,4.949,92.594,29.97,32.573,436,499.629,108.822,3687.0,1387.0,462.0,70.945,51.969,1.037,2028.0,1.3e+16,1.46e+17,6.7e+17,2.97e+17,30474.154,101.316,898.0,156,1126.39,36.87,0.16,101,-2.730000000000018,6.957722772277228,False,False,False,dry,O2,231,10,10_16,Loc
1.141,12.303,14.813,19.947,202.643,90.032,501.41,3956.98,5075.302,4.923,92.404,30.059,33.754,436,491.998,106.262,3653.0,1521.0,316.0,70.832,51.104,0.949,2084.0,1.29e+16,9.88e+16,2.29e+17,3.02e+17,31776.109,104.407,885.0,153,1099.89,28.66,0.15,291,3.57000000000005,2.393230240549828,False,False,False,wet,H2O,92,1,1_35,none
1.553,17.713,15.224,19.923,204.456,90.016,502.45,4071.7,5032.452,5.055,90.512,30.045,53.53,365,542.903,107.753,3692.0,1662.0,398.0,70.995,51.854,1.114,2034.0,1.15e+16,1.29e+17,8.39e+17,3.02e+17,32089.209,100.752,888.0,156,1184.95,35.61,0.24,32,-10.039999999999964,22.18875,False,False,False,dry,O2,221,11,11_28,Edge-Ring
1.912,13.537,14.972,20.043,202.119,89.884,503.308,4087.874,5099.78,4.917,92.474,29.776,61.896,405,506.292,108.991,3654.0,1425.0,294.0,71.697,51.24,1.033,2063.0,1.71e+16,1.37e+17,1.27e+18,3e+17,31692.41,104.502,906.0,156,1053.56,34.52,0.08,61,-12.950000000000044,11.687704918032788,False,False,False,dry,O2,86,1,1_36,none
2.044,11.555,15.238,19.869,200.876,90.086,501.659,4025.666,5049.804,4.711,91.314,29.971,41.358,405,499.518,109.683,3643.0,1603.0,466.0,70.024,50.935,1.066,2060.0,8350000000000000.0,2.65e+16,4.67e+17,3.01e+17,32927.634,106.724,898.0,158,1116.89,34.96,0.27,117,-25.899999999999977,6.204273504273504,False,False,False,wet,H2O,102,1,1_37,none
1.926,18.671,14.885,20.005,201.705,89.899,501.002,4036.916,5087.461,4.805,92.44,29.917,54.57,436,525.301,107.619,3667.0,1393.0,223.0,70.597,51.531,0.977,2021.0,1.74e+16,2.39e+16,9.6e+17,2.99e+17,31691.35,105.139,891.0,156,1091.54,32.53,0.17,87,10.92999999999995,7.920344827586208,False,False,False,dry,O2,72,1,1_38,none
0.998,12.14,15.036,19.87,200.605,89.89,501.741,4014.139,4947.381,5.044,93.538,30.191,31.391,436,488.555,111.053,3664.0,1377.0,562.0,71.103,51.0,1.1,2066.0,1.37e+16,8.91e+16,7.44e+17,3e+17,31200.974,105.475,906.0,153,1130.93,38.06,0.3,80,-8.769999999999982,8.859625,False,False,False,wet,H2O,215,1,1_39,Loc
1.545,15.197,15.014,20.043,199.127,89.942,497.126,3985.61,5137.657,5.167,91.597,30.011,23.971,405,478.605,107.172,3655.0,1597.0,416.0,69.904,50.978,1.062,2073.0,1.38e+16,1.22e+17,7.8e+17,3.03e+17,31655.132,104.535,898.0,151,1196.25,33.87,0.25,149,-16.029999999999973,4.805570469798657,False,False,False,dry,O2,89,1,1_40,none
1.135,18.323,15.001,20.043,197.581,89.999,500.086,4047.715,4947.696,5.085,94.317,29.966,27.227,436,516.817,110.401,3674.0,1484.0,365.0,72.759,50.204,0.963,2059.0,1.26e+16,1.11e+17,6e+17,3.03e+17,30953.851,104.193,897.0,152,1101.78,29.01,0.45,149,-3.5299999999999727,4.721677852348993,False,False,False,dry,O2,104,1,1_41,none
0.947,15.319,14.917,20.073,201.704,89.937,503.031,4068.656,5097.476,5.107,93.487,30.138,30.205,365,536.577,110.0,3689.0,1382.0,480.0,71.605,51.006,0.848,2033.0,1.06e+16,1.22e+16,3.96e+17,3.01e+17,31818.366,102.62,920.0,152,1031.15,33.74,0.21,55,-5.509999999999991,12.827454545454543,False,False,False,dry,O2,125,2,2_43,none
0.944,16.353,15.106,20.102,200.314,89.945,505.014,4004.971,5010.076,5.232,94.338,29.995,51.348,436,520.712,109.995,3680.0,1592.0,308.0,72.52,51.086,1.048,2029.0,1.23e+16,1.52e+17,6.81e+17,3.01e+17,32759.28,106.684,904.0,151,1140.27,34.01,0.23,-5,-21.110000000000014,,True,False,False,dry,O2,229,10,10_6,Center
0.845,19.205,14.805,19.927,200.608,89.922,501.275,4031.92,5025.687,4.942,92.253,30.174,51.165,436,516.111,108.446,3640.0,1624.0,324.0,71.176,52.024,0.965,2103.0,1.69e+16,9.4e+16,5.7e+17,3.01e+17,31391.379,106.212,911.0,159,1172.64,33.03,0.05,121,4.850000000000023,5.74504132231405,False,False,False,wet,H2O,97,2,2_44,none
1.996,15.827,15.059,20.004,204.116,90.033,502.41,4055.1,5069.972,4.993,93.241,30.079,34.189,436,556.959,107.721,3677.0,1528.0,419.0,70.98,51.758,1.273,2051.0,1.05e+16,1.83e+17,6.4e+17,3e+17,31655.946,106.078,892.0,151,1145.45,25.04,0.07,186,-9.269999999999982,3.813279569892473,False,False,False,wet,H2O,157,2,2_46,none
1.548,15.394,15.176,20.013,201.862,90.047,507.22,4001.325,4922.366,4.875,92.181,29.931,28.996,436,533.407,108.747,3648.0,1479.0,481.0,71.234,51.22,1.106,2062.0,1.22e+16,8.92e+16,1.19e+17,3e+17,31475.099,104.356,867.0,155,1188.9,32.19,0.37,178,-3.3999999999999773,3.951685393258427,False,False,False,wet,H2O,184,2,2_47,none
1.95,16.234,15.026,20.042,203.201,90.088,501.26,4054.609,5020.36,4.882,92.507,29.912,58.125,405,518.368,108.961,3672.0,1676.0,319.0,70.048,51.772,1.176,2050.0,1.01e+16,1.34e+17,5.19e+17,3.01e+17,32535.693,100.816,894.0,153,1232.9,30.9,0.17,135,6.029999999999973,5.140518518518519,False,False,False,dry,O2,128,2,2_48,none
2.032,15.51,15.079,19.903,199.628,90.188,503.341,3957.199,4987.425,5.227,89.908,30.034,50.136,405,511.126,107.308,3654.0,1499.0,411.0,72.192,50.742,1.125,2078.0,6900000000000000.0,7.73e+16,7.22e+17,3e+17,30855.243,104.202,891.0,151,1203.79,44.41,0.27,91,-12.059999999999944,7.824835164835164,False,False,False,dry,O2,171,2,2_49,none
0.883,15.646,15.152,19.968,203.232,90.0,501.353,4088.019,5063.692,5.06,92.095,29.745,48.3,436,534.744,108.038,3643.0,1407.0,339.0,70.181,50.291,0.921,2068.0,1.58e+16,7.24e+16,1.7e+17,3e+17,31108.331,102.298,871.0,159,1094.52,32.46,0.11,90,-7.450000000000045,7.860555555555556,False,False,False,wet,H2O,59,2,2_50,none
1.319,15.194,15.1,19.958,198.064,90.201,501.034,4025.271,4974.734,5.07,92.031,30.104,47.278,365,500.084,108.163,3635.0,1375.0,237.0,70.455,49.961,0.938,2087.0,9800000000000000.0,1.17e+17,9.72e+17,2.99e+17,31638.96,105.798,920.0,157,1156.28,37.43,0.29,86,-6.899999999999977,8.219767441860466,False,False,False,dry,O2,42,2,2_51,none
1.313,15.051,14.943,19.951,200.936,90.098,501.666,4036.771,5089.465,4.817,94.439,29.943,49.093,436,511.056,109.335,3663.0,1485.0,272.0,70.841,50.987,1.028,2053.0,6710000000000000.0,1.33e+17,5.45e+17,3.01e+17,32033.242,103.89,905.0,152,1075.41,35.29,0.37,56,-14.659999999999968,12.761785714285711,False,False,False,dry,O2,94,2,2_52,none
1.08,17.893,15.074,20.058,201.955,89.934,497.027,4013.986,4966.439,4.997,91.714,30.057,41.374,365,522.032,108.787,3651.0,1374.0,616.0,70.378,50.534,0.971,2073.0,1.28e+16,7.66e+16,5.94e+17,2.99e+17,31929.447,102.618,893.0,154,1055.07,39.83,0.12,126,2.2999999999999545,5.537301587301588,False,False,False,wet,H2O,114,2,2_53,none
1.434,19.459,15.034,20.006,197.949,90.044,500.178,3985.604,4933.858,5.011,92.46,29.892,46.204,436,499.861,107.547,3688.0,1678.0,387.0,72.424,51.631,1.003,2017.0,1.78e+16,7.44e+16,7.06e+17,3.01e+17,32769.019,101.96,898.0,155,1173.36,38.62,0.39,107,-16.710000000000036,6.698224299065421,False,False,False,dry,O2,157,2,2_54,none
2.097,14.127,15.125,20.002,195.557,90.048,501.842,4061.294,4970.796,4.898,91.175,30.063,51.288,436,540.756,107.907,3646.0,1474.0,208.0,70.845,51.781,0.846,2091.0,6160000000000000.0,1.62e+17,5.93e+17,3.01e+17,32378.333,104.592,900.0,150,993.77,35.35,0.3,125,0.3099999999999454,5.59752,False,False,False,wet,H2O,62,2,2_45,none
1.352,19.289,14.989,19.998,200.393,90.025,501.292,4031.97,5025.865,4.791,92.372,29.947,51.121,436,515.986,108.33,3640.0,1624.0,324.0,71.037,52.294,1.031,2103.0,1.69e+16,9.4e+16,5.7e+17,3.01e+17,31391.08,106.277,911.0,159,1154.1,33.18,0.12,121,5.059999999999945,5.743305785123967,False,False,False,wet,H2O,97,2,2_17,none
0.889,14.034,14.919,20.301,198.428,90.085,497.283,4012.638,5045.032,4.974,90.361,29.89,53.663,365,540.96,107.668,3664.0,1523.0,169.0,70.359,51.499,1.142,2044.0,1.63e+16,2.13e+17,4.6e+17,3.02e+17,31711.084,105.331,930.0,152,1183.32,34.63,0.35,41,-12.610000000000014,17.380731707317075,False,False,False,dry,O2,89,5,5_44,none
1.733,12.842,15.177,19.996,204.345,89.88,501.289,4014.5,4827.174,5.045,92.397,29.849,56.107,365,496.446,108.081,3659.0,1347.0,181.0,70.834,51.425,1.003,2044.0,4150000000000000.0,8.83e+16,8.99e+17,3e+17,31707.207,104.396,903.0,153,1194.62,28.83,0.23,150,-3.2200000000000277,4.688133333333334,False,False,False,dry,O2,75,5,5_46,none
1.145,17.186,14.75,19.978,203.218,89.918,496.569,3965.109,5068.278,4.973,89.769,30.019,14.936,405,523.165,106.025,3661.0,1508.0,230.0,70.745,51.748,0.846,2045.0,6970000000000000.0,1.18e+17,7.58e+17,3e+17,31921.319,103.077,889.0,156,1182.67,34.7,0.21,199,-9.450000000000044,3.5650753768844226,False,False,False,wet,H2O,104,5,5_47,none
1.224,12.691,14.919,19.94,195.562,90.085,501.65,4026.433,5014.438,4.982,90.746,29.918,45.678,365,535.372,108.285,3662.0,1313.0,220.0,72.779,51.22,0.975,2037.0,1.1e+16,1.5e+17,1.82e+17,3e+17,31234.482,103.356,883.0,153,1005.03,35.86,0.18,143,-11.740000000000007,4.977202797202797,False,False,False,dry,O2,85,5,5_48,none
1.854,14.784,15.118,20.007,196.391,90.032,495.906,4007.103,4980.222,4.994,93.86,30.028,29.538,405,582.86,109.496,3634.0,1525.0,609.0,71.071,50.666,1.062,2117.0,1.29e+16,5.57e+16,7.69e+17,3e+17,30801.573,104.56,932.0,157,963.41,35.52,0.18,100,18.49000000000001,6.8151,False,False,False,wet,H2O,127,5,5_49,none
1.784,14.693,14.973,19.886,196.443,90.128,500.283,3913.464,5001.779,4.922,91.467,29.916,23.359,405,526.887,105.335,3657.0,1458.0,307.0,71.228,51.534,0.922,2043.0,1.33e+16,8.73e+16,8.71e+17,3.01e+17,33282.937,100.853,896.0,154,1185.49,34.86,0.24,158,-10.360000000000014,4.495949367088608,False,False,False,wet,H2O,96,5,5_50,none
1.849,15.998,14.838,19.802,197.614,89.985,502.275,3993.316,5074.184,5.23,90.67,29.942,46.013,436,492.934,109.262,3641.0,1461.0,537.0,71.033,50.809,1.05,2051.0,1.52e+16,9.85e+16,7.52e+17,2.99e+17,31856.067,102.213,914.0,153,1175.5,30.8,0.03,131,10.659999999999968,5.2621374045801526,False,False,False,wet,H2O,127,5,5_51,none
0.993,14.598,14.871,19.946,197.987,89.839,503.501,4022.258,4918.484,4.862,90.985,30.175,41.159,405,523.47,106.494,3636.0,1597.0,248.0,71.099,51.131,1.048,2078.0,7860000000000000.0,6.5e+16,5.64e+17,3.01e+17,31565.696,104.19,904.0,158,1028.17,33.82,0.07,67,-9.559999999999944,10.59044776119403,False,False,False,wet,H2O,59,5,5_52,none
1.068,14.251,15.09,20.144,204.351,90.078,500.245,4093.817,5013.807,5.052,93.558,29.843,49.265,365,502.478,107.16,3658.0,1433.0,345.0,70.383,51.524,1.285,2055.0,1.17e+16,5.35e+16,8.55e+17,3.01e+17,31155.445,104.141,888.0,153,1150.63,31.06,0.13,31,9.360000000000014,22.278709677419357,False,False,False,dry,O2,50,5,5_45,none
1.423,16.926,14.74,19.999,197.135,90.035,498.557,3980.024,5070.347,4.988,91.255,30.172,33.107,365,514.551,108.066,3624.0,1521.0,501.0,71.71,50.871,0.931,2088.0,1.07e+16,9.39e+16,2.81e+17,3e+17,32130.89,105.248,879.0,155,1101.38,33.99,0.36,35,-14.279999999999973,20.408,False,False,False,wet,H2O,111,5,5_53,none
1.6,18.08,15.068,20.09,202.02,90.03,503.772,3944.258,4956.366,5.04,91.892,29.885,53.839,436,510.205,106.296,3682.0,1456.0,392.0,69.849,50.9,0.917,2032.0,1.47e+16,1.43e+17,7.34e+17,3.02e+17,30703.723,101.218,880.0,155,965.92,34.12,0.16,143,3.3899999999999864,4.871398601398601,False,False,False,dry,O2,167,4,4_8,none
0.834,16.503,14.995,20.035,194.984,89.965,495.153,4002.082,5009.937,4.925,89.223,30.028,39.88,365,573.065,107.425,3675.0,1510.0,308.0,71.435,51.547,1.095,2042.0,1.1e+16,9.53e+16,4.36e+17,2.99e+17,30499.834,99.295,898.0,153,1189.01,27.39,0.33,145,-13.470000000000027,4.92048275862069,False,False,False,wet,H2O,169,4,4_7,none
0.275,15.136,15.242,19.941,193.069,89.946,500.086,4104.251,5050.659,4.84,93.303,30.064,42.609,405,519.674,108.308,3635.0,1520.0,110.0,70.481,51.383,0.921,2081.0,1.06e+16,4.98e+16,4.15e+17,3.02e+17,30826.023,104.069,903.0,154,987.59,32.13,0.21,84,-16.629999999999995,8.531309523809524,False,False,False,wet,H2O,35,4,4_6,none
1.605,15.749,15.038,20.061,202.173,90.045,502.753,4052.683,4994.908,4.833,91.676,29.797,55.013,405,523.907,104.883,3656.0,1612.0,298.0,71.367,51.318,1.008,2059.0,1.18e+16,1.07e+17,7.45e+17,3.02e+17,31931.04,104.066,884.0,156,1042.43,37.13,0.27,89,2.990000000000009,7.8315730337078655,False,False,False,dry,O2,102,4,4_5,none
1.283,15.174,15.004,20.04,197.545,89.995,497.574,3980.996,5002.505,4.955,92.92,29.927,40.385,405,530.036,107.646,3631.0,1413.0,386.0,70.924,51.983,0.94,2070.0,3940000000000000.0,7.71e+16,5.76e+17,3.02e+17,33163.632,102.913,905.0,154,1115.97,30.9,0.22,122,-9.730000000000018,5.8174590163934425,False,False,False,dry,O2,60,4,4_4,none
0.858,16.47,14.945,20.116,201.633,90.167,500.625,4083.42,4976.928,4.923,92.462,30.058,34.414,436,498.902,107.461,3625.0,1410.0,39.0,72.223,50.128,0.997,2095.0,6880000000000000.0,1.21e+17,7.21e+17,3e+17,31635.04,104.634,914.0,155,1088.42,36.24,0.26,53,-14.91999999999996,13.489056603773584,False,False,False,dry,O2,33,4,4_3,none
1.661,15.492,14.95,20.079,201.126,89.968,500.131,4136.563,5019.054,4.912,93.154,29.917,31.86,405,561.108,106.38,3677.0,1687.0,351.0,72.38,50.835,1.046,2055.0,1.05e+16,1.09e+17,4.54e+17,2.99e+17,33029.24,103.781,873.0,154,1037.11,29.55,0.3,172,-31.49000000000001,4.252848837209302,False,False,False,dry,O2,144,4,4_2,none
0.721,15.428,14.981,19.948,195.31,90.034,500.323,4046.414,4869.091,4.976,93.747,29.803,53.325,405,505.716,110.388,3666.0,1601.0,340.0,69.8,50.965,1.045,2043.0,6780000000000000.0,9.95e+16,7.23e+17,3.01e+17,32300.718,104.089,888.0,154,1053.68,30.74,0.06,85,-13.759999999999993,8.397176470588235,False,False,False,wet,H2O,140,4,4_1,none
0.908,14.906,15.045,19.838,197.738,89.907,495.555,3991.452,4936.359,5.058,92.758,29.838,30.559,436,522.092,106.222,3661.0,1553.0,302.0,69.223,51.35,0.905,2044.0,1.21e+16,9.47e+16,4.77e+17,3e+17,32248.658,100.661,921.0,156,1092.03,32.41,0.16,41,4.139999999999986,16.97219512195122,False,False,False,dry,O2,72,5,5_54,none
1.5,13.401,14.874,19.896,202.059,89.94,498.538,4014.114,5026.908,4.963,92.478,30.121,30.9,436,491.944,108.547,3630.0,1507.0,285.0,71.19,50.652,1.13,2088.0,9160000000000000.0,1.49e+17,8.97e+17,2.98e+17,31900.566,102.154,861.0,153,1218.1,30.94,0.16,74,-11.440000000000056,9.614054054054057,False,False,False,dry,O2,78,4,4_44,none
0.591,17.209,14.846,19.928,200.675,90.008,501.225,4069.719,5048.713,4.938,94.587,30.065,30.105,365,505.33,108.673,3647.0,1476.0,278.0,70.819,50.698,1.081,2061.0,3990000000000000.0,1.2e+17,1.21e+17,2.99e+17,31856.743,102.306,883.0,156,1189.81,37.54,0.09,36,-15.710000000000036,19.88083333333333,False,False,False,dry,O2,98,5,5_42,none
1.847,16.67,14.989,19.955,197.649,90.075,500.492,4057.435,5067.73,5.032,91.868,30.078,45.937,365,493.452,107.322,3665.0,1615.0,308.0,71.468,50.751,0.908,2054.0,1.69e+16,-2.38e+16,9.24e+17,3.02e+17,32179.066,103.398,890.0,158,1119.51,38.22,0.21,44,-6.970000000000027,16.0675,False,False,True,dry,O2,140,4,4_12,none
1.56,14.618,15.357,19.965,199.628,90.105,503.085,4065.547,4999.271,5.142,94.595,30.007,39.95,436,478.794,109.12,3646.0,1300.0,261.0,70.101,50.785,1.013,2077.0,1.03e+16,9.43e+16,3.09e+17,2.99e+17,31500.594,101.585,888.0,154,950.79,34.87,0.18,48,-14.519999999999982,14.885833333333332,False,False,False,dry,O2,64,4,4_11,none
1.03,16.03,14.924,20.078,195.705,90.026,504.006,4022.683,5101.403,4.998,89.74,30.069,60.253,405,499.66,105.518,3690.0,1494.0,515.0,71.417,51.105,1.06,2004.0,1.35e+16,1.13e+17,6.37e+17,3e+17,31924.538,104.484,902.0,155,1065.53,35.89,0.13,137,-19.58000000000004,5.252408759124088,False,False,False,wet,H2O,214,4,4_10,Edge-Loc
1.287,14.836,15.011,20.104,197.129,89.974,503.123,4061.188,4931.624,5.226,92.362,29.789,39.526,405,528.116,110.307,3662.0,1416.0,488.0,70.842,51.702,1.139,2051.0,2.11e+16,1.2e+17,1.18e+18,3.04e+17,32324.753,103.726,872.0,153,1035.24,35.11,0.32,16,-11.490000000000007,44.468125,False,False,False,dry,O2,110,4,4_9,none
1.288,18.436,15.125,19.897,201.338,90.022,503.948,4035.306,5026.402,5.003,90.729,29.926,23.114,436,518.346,111.253,3654.0,1761.0,431.0,71.755,50.683,1.067,2059.0,8470000000000000.0,8.05e+16,3.84e+17,2.98e+17,32034.404,104.97,896.0,158,1065.86,40.42,0.22,77,3.580000000000041,9.044415584415583,False,False,False,wet,H2O,156,5,5_28,none
1.722,13.258,15.023,19.794,198.795,90.033,500.152,3952.498,5015.835,5.199,92.395,29.983,54.447,365,503.639,109.576,3672.0,1508.0,542.0,70.358,50.106,0.977,2031.0,1.65e+16,1.04e+17,6.93e+17,3.01e+17,32403.729,105.127,912.0,154,989.59,28.3,0.02,117,-18.19000000000005,6.138376068376068,False,False,False,wet,H2O,200,5,5_29,Loc
1.308,15.113,15.046,20.239,197.009,89.975,500.564,3972.261,5077.515,4.984,91.285,29.943,21.779,365,577.241,108.068,3663.0,1558.0,139.0,68.684,51.013,0.923,2059.0,1.13e+16,7.23e+16,7.26e+17,3e+17,31560.58,105.758,875.0,154,1033.75,25.28,0.13,128,-3.1000000000000227,5.49296875,False,False,False,wet,H2O,92,5,5_30,none
1.342,15.158,15.008,19.968,200.842,89.983,494.976,4017.089,5119.203,4.918,90.309,30.153,44.74,436,533.777,107.368,3670.0,1358.0,478.0,69.614,51.341,1.052,2034.0,1.99e+16,9.9e+16,7.62e+17,3.02e+17,29604.279,104.098,916.0,153,1170.46,31.97,0.24,138,-11.779999999999973,5.157826086956521,False,False,False,dry,O2,116,5,5_31,none
0.073,16.727,14.997,19.898,200.001,89.912,501.493,3981.725,5045.606,5.103,92.253,29.788,48.064,405,513.727,106.209,3655.0,1485.0,385.0,72.138,50.835,1.087,2079.0,1970000000000000.0,1.16e+17,8.71e+17,2.99e+17,32050.571,101.927,894.0,155,1077.29,32.0,0.37,162,3.419999999999959,4.2998765432098764,False,False,False,wet,H2O,94,5,5_43,none
1.817,16.744,14.928,20.122,196.127,90.034,499.242,4072.965,5022.067,4.812,93.524,30.109,47.408,405,518.358,107.253,3662.0,1552.0,489.0,70.023,51.316,0.847,2040.0,1.33e+16,1.36e+17,1.09e+17,3e+17,31732.065,103.613,880.0,156,993.5,34.93,0.18,127,-8.080000000000041,5.575433070866142,False,False,False,dry,O2,203,5,5_32,Edge-Loc
1.978,15.061,14.988,20.097,198.939,90.09,493.284,4045.103,5011.702,5.088,93.206,30.023,33.687,365,500.407,108.793,3688.0,1560.0,315.0,70.961,51.234,1.091,2054.0,8740000000000000.0,1.33e+16,3.1e+17,3e+17,32187.38,102.418,914.0,153,998.35,33.68,0.16,72,3.7799999999999727,9.669722222222225,False,False,False,wet,H2O,151,5,5_34,none
1.095,16.438,15.364,19.998,201.944,89.756,499.538,4010.081,5021.02,5.119,93.37,29.819,54.891,365,489.797,107.179,3671.0,1605.0,121.0,69.243,51.911,0.986,2046.0,1.28e+16,6.2e+16,6.87e+17,3.02e+17,30856.616,103.404,877.0,156,1132.41,34.72,-0.06,127,-8.269999999999982,5.576929133858267,True,False,False,wet,H2O,79,5,5_35,none
